init,targ,rollout_id,embedding,sampled_embedding
63,65,0,"[-3.7472095489501953, -0.40852487087249756, 1.9734556674957275, 0.4098435938358307, -1.3926303386688232, 0.80440753698349, 0.3556523025035858, -4.003016948699951, -1.7662218809127808, 0.4099118113517761, 1.1574698686599731, -3.9342784881591797, -2.614490032196045, -4.202445030212402, 3.8282835483551025, -4.333861351013184, -5.562332630157471, 1.7462822198867798, -6.373315811157227, 2.927212953567505]","[1.7042784690856934, -0.4038369059562683, 2.0059397220611572, 0.40108299255371094, -9.105658531188965, 0.8025854229927063, 0.36041855812072754, -7.895766258239746, -1.7684682607650757, 7.809414863586426]"
63,65,1,"[-2.223292589187622, 1.659983515739441, 1.6203194856643677, 0.6657487154006958, -1.5311973094940186, 0.7362585067749023, 0.13351869583129883, -0.3576680123806, 1.0480622053146362, 0.6572015881538391, -1.29860520362854, -2.833456039428711, -3.8018054962158203, -3.6595664024353027, -0.38517141342163086, -3.8497085571289062, -4.395687580108643, -2.947183132171631, -3.335885763168335, -0.4015524387359619]","[-2.1638691425323486, 1.6493968963623047, 1.57295560836792, 0.6785572171211243, -1.8774874210357666, 0.7479785084724426, 0.14200618863105774, -0.3748898208141327, 1.0375157594680786, 0.6981791257858276]"
63,65,2,"[-0.8669940829277039, 1.534744381904602, 1.415377140045166, 0.22327658534049988, -0.4719294309616089, 0.8158100247383118, 0.5735962390899658, -1.0783237218856812, 2.100773572921753, -1.4228821992874146, -1.7052621841430664, -2.2511634826660156, -3.8556904792785645, -3.3928163051605225, 0.20382821559906006, -3.539304256439209, -3.8254079818725586, -2.27884840965271, -2.8415489196777344, -2.4401984214782715]","[-0.8095264434814453, 1.5795490741729736, 1.409411072731018, 0.23765036463737488, -0.9055889844894409, 0.833897590637207, 0.5710247159004211, -1.0130919218063354, 1.8887193202972412, -1.3353151082992554]"
63,65,3,"[-1.1563163995742798, -0.8548531532287598, 1.4889791011810303, 0.18294382095336914, -0.8464524149894714, 0.8346412181854248, 1.5913945436477661, -0.4712025821208954, 1.1661020517349243, -1.0015971660614014, -2.146329402923584, -2.8297088146209717, -3.7932982444763184, -3.4361114501953125, -0.3919565677642822, -3.4740123748779297, -2.5244762897491455, -3.220308303833008, -2.008908748626709, -2.9046878814697266]","[-1.2441818714141846, -0.9204077124595642, 1.529434084892273, 0.22739329934120178, -0.8978307843208313, 0.8336463570594788, 1.6050021648406982, -0.4248077869415283, 0.9412305355072021, -0.9258089065551758]"
63,65,4,"[-2.02789306640625, 0.2940444350242615, 1.623673915863037, -0.07500198483467102, -0.7395214438438416, 0.915690004825592, 1.2937114238739014, -0.4396437704563141, 0.7600471377372742, -1.3764694929122925, -0.819708526134491, -2.7381505966186523, -2.8531084060668945, -3.6674156188964844, 3.8419268131256104, -3.6391124725341797, -3.5232481956481934, -2.2762341499328613, -3.2229104042053223, -1.711869478225708]","[-1.3107408285140991, 0.30740681290626526, 1.5670822858810425, -0.05383127182722092, 6.633780479431152, 0.9325166344642639, 1.3245666027069092, -0.3318288326263428, 0.7463460564613342, -1.3914715051651]"
63,65,5,"[-0.2948889136314392, 0.9297072291374207, 1.2435210943222046, -1.193876028060913, -0.6498075127601624, 0.18289989233016968, 0.5926660299301147, -0.11837188154459, 0.48615318536758423, -1.296689748764038, -3.6720290184020996, -2.7046570777893066, -3.590088129043579, -3.003093957901001, 1.3017725944519043, -3.2826004028320312, -3.31889009475708, -3.75856351852417, -1.6897251605987549, -2.167384147644043]","[-0.3125978708267212, 1.0507022142410278, 1.2109586000442505, -1.2103091478347778, 3.1919071674346924, 0.1975221037864685, 0.581937849521637, -0.1341886669397354, 0.5506783723831177, -1.1679991483688354]"
63,65,6,"[-1.444959282875061, 0.6583237051963806, 1.423494815826416, -0.1282280832529068, -1.4797656536102295, 1.2557865381240845, 0.3263641893863678, -0.47971391677856445, 1.662683367729187, 1.4797018766403198, -2.4095001220703125, -2.6487298011779785, -3.6892261505126953, -3.794639825820923, 0.2857452630996704, -3.8484764099121094, -3.933563232421875, -2.960768222808838, -3.3187153339385986, -1.0521347522735596]","[-1.4309661388397217, 0.7193436622619629, 1.427865982055664, -0.15444497764110565, 0.4901154041290283, 1.2560505867004395, 0.32994502782821655, -0.48689284920692444, 1.6112109422683716, 1.2477225065231323]"
63,65,7,"[-1.74592924118042, 1.0280457735061646, 1.486234426498413, 0.41983047127723694, -0.3709821105003357, 0.6359770894050598, 0.45234861969947815, -1.0772255659103394, -1.0551953315734863, 0.42521899938583374, -2.031525135040283, -1.377783179283142, -3.9751193523406982, -3.1526622772216797, -1.908276081085205, -3.622241973876953, -3.8728184700012207, -2.9332127571105957, -1.7646760940551758, 0.03690695762634277]","[-1.6753787994384766, 0.8176634907722473, 1.462982416152954, 0.4003280997276306, -0.29186370968818665, 0.6571651697158813, 0.4547836482524872, -0.9939017295837402, -0.8771089315414429, -0.7853285670280457]"
63,65,8,"[-2.1475377082824707, 1.377840518951416, 1.4253071546554565, 0.8931624293327332, -2.4839916229248047, 0.6789442300796509, 0.1847609281539917, -0.3721902668476105, 0.942373514175415, -1.4597818851470947, -2.2407238483428955, -2.224332571029663, -3.571122884750366, -3.0705275535583496, -0.5371631383895874, -3.9145967960357666, -4.382434844970703, -3.363837242126465, -3.6627352237701416, -2.435086727142334]","[-2.2659051418304443, 1.436643123626709, 1.3894656896591187, 0.9169111251831055, -2.1033337116241455, 0.6608492136001587, 0.18778792023658752, -0.39870911836624146, 0.9299454092979431, -1.4763801097869873]"
63,65,9,"[-2.778294563293457, 0.483776718378067, 1.7663086652755737, -0.3150865137577057, -2.3129377365112305, 1.053519606590271, 0.8573673367500305, -0.6254367232322693, 1.5167711973190308, -1.5937074422836304, -0.982568621635437, -2.1105153560638428, -2.702690601348877, -3.238705635070801, 2.975137948989868, -3.9804575443267822, -3.8105998039245605, -2.536987543106079, -3.716777801513672, -1.464933156967163]","[-3.5624172687530518, 0.6783202886581421, 1.7838754653930664, -0.2957313656806946, -4.009702682495117, 1.0661402940750122, 0.8375846743583679, -0.7742324471473694, 1.5124733448028564, -1.3450359106063843]"
