init,targ,rollout_id,embedding,sampled_embedding
51,11,0,"[-1.9605557918548584, 1.0290580987930298, 1.5341813564300537, 0.8978991508483887, -1.503526210784912, 1.154404878616333, -0.12317053973674774, -1.5980952978134155, -1.9016034603118896, 1.3527641296386719, -2.3250231742858887, -2.940558671951294, -3.5880990028381348, -3.877225160598755, 0.2484811544418335, -4.3707990646362305, -4.52822732925415, -1.1794729232788086, -3.8770034313201904, -0.35825395584106445]","[-1.7930277585983276, 1.0417214632034302, 1.546451210975647, 0.8857715725898743, -2.84181547164917, 1.1526488065719604, -0.10976500809192657, -1.8068407773971558, -1.9288697242736816, 2.052647829055786]"
51,11,1,"[-2.3306777477264404, -0.9928119778633118, 1.6396793127059937, 1.3151915073394775, -1.5437438488006592, 0.6840054988861084, 1.0770796537399292, -0.6024244427680969, 0.6266084909439087, -2.098045587539673, -0.9432053565979004, -2.6297667026519775, -2.8577561378479004, -1.9498804807662964, 3.6723568439483643, -3.7822389602661133, -3.1027135848999023, -2.5394773483276367, -1.6309581995010376, -0.47924649715423584]","[-2.2458951473236084, -1.0057902336120605, 1.5179365873336792, 1.3859871625900269, -5.304774284362793, 0.6965435147285461, 1.1080048084259033, -0.6283150911331177, 0.5685926675796509, -2.060131311416626]"
51,11,2,"[-1.6088119745254517, 1.8475738763809204, 1.3547613620758057, 0.8795431852340698, -0.8826962113380432, 1.5976442098617554, 0.6183205842971802, -1.3129719495773315, -1.17122483253479, -0.7217006683349609, -2.6289868354797363, -1.035193681716919, -3.8820269107818604, -3.985017776489258, -0.17336499691009521, -4.011658668518066, -3.7057600021362305, -1.8726673126220703, -2.390522003173828, -2.8631792068481445]","[-1.5859951972961426, 1.998725414276123, 1.3489503860473633, 0.8874934315681458, -1.1800928115844727, 1.6089223623275757, 0.6154221892356873, -1.2150541543960571, -1.5041338205337524, -0.6643362641334534]"
51,11,3,"[-1.5750253200531006, 1.6236485242843628, 1.5609381198883057, -1.2477774620056152, -2.3843469619750977, 1.195487141609192, -0.2378329336643219, -0.3686712980270386, -0.21076920628547668, 1.3064378499984741, -3.6526761054992676, -2.908658504486084, -3.6842174530029297, -4.686224937438965, -0.03437995910644531, -4.631548881530762, -4.8313164710998535, -2.8071882724761963, -3.6888225078582764, -0.7394576072692871]","[-1.5945067405700684, 1.5630704164505005, 1.606055736541748, -1.2350438833236694, -2.457810878753662, 1.1951744556427002, -0.23647795617580414, -0.29854434728622437, -0.25268301367759705, 1.9670542478561401]"
51,11,4,"[-1.3471242189407349, 0.953078031539917, 1.3384169340133667, -1.3673176765441895, -2.048546552658081, 0.2757256031036377, 0.5381966233253479, -0.00567010510712862, 0.08858704566955566, 0.2777656316757202, -2.7646703720092773, -2.9339756965637207, -3.847574472427368, -4.1280059814453125, -0.29845738410949707, -3.496593475341797, -3.562081813812256, -3.2756876945495605, -2.663961172103882, 0.21096539497375488]","[-1.2445766925811768, 0.9640640020370483, 1.3174824714660645, -1.3539608716964722, -1.3081666231155396, 0.295129656791687, 0.5678765177726746, 0.03401447832584381, 0.06462609022855759, 0.17514732480049133]"
51,11,5,"[-1.8257709741592407, 1.6195908784866333, 1.5155529975891113, -0.9241136908531189, -0.21057277917861938, 0.6332237124443054, 0.3526877462863922, -0.27376577258110046, 0.3700363039970398, 1.3255293369293213, -2.480045795440674, -2.184542655944824, -3.82673978805542, -3.9059414863586426, 1.423492431640625, -3.6765522956848145, -4.128093719482422, -3.663667678833008, -2.88456130027771, -0.9794143438339233]","[-1.8840973377227783, 1.8231310844421387, 1.4898525476455688, -0.9307758808135986, 4.128404140472412, 0.643084704875946, 0.34791144728660583, -0.2911570370197296, 0.38957154750823975, 1.7476880550384521]"
51,11,6,"[-2.2294046878814697, 2.188122272491455, 1.4271985292434692, -1.6845452785491943, -1.9794361591339111, 1.6803748607635498, 0.2937886416912079, -0.9400787949562073, 0.602709174156189, -0.9409249424934387, -2.9009342193603516, -1.3927521705627441, -3.700299024581909, -3.8779356479644775, 0.04407477378845215, -4.325718879699707, -4.222591876983643, -2.1666455268859863, -2.841749668121338, -2.8348264694213867]","[-2.220844268798828, 2.4023797512054443, 1.4315215349197388, -1.7086669206619263, -0.43245911598205566, 1.6805386543273926, 0.29647067189216614, -0.9559621810913086, 0.5197778940200806, -0.9799403548240662]"
51,11,7,"[-1.2040551900863647, -1.3902385234832764, 1.2911605834960938, 0.021726667881011963, -1.6465981006622314, 0.9276360273361206, 0.5880260467529297, -0.06822911649942398, -0.4484410285949707, 1.2875865697860718, -2.8414900302886963, -3.3105311393737793, -3.734776258468628, -3.1372978687286377, 0.2429279088973999, -3.505693197250366, -2.8705735206604004, -3.3495655059814453, -1.1348310708999634, 0.03407025337219238]","[-1.1726691722869873, -1.4206913709640503, 1.2615913152694702, 0.0019223261624574661, -0.9665595889091492, 0.9514432549476624, 0.5946599841117859, -0.013281412422657013, -0.11411598324775696, 0.08046817779541016]"
51,11,8,"[-1.4426134824752808, 1.2559655904769897, 1.4620740413665771, 0.690122127532959, -0.2811255156993866, 0.4682185649871826, 0.6572983860969543, -0.9854574799537659, 0.5432334542274475, -0.47433874011039734, -1.8072912693023682, -2.5357918739318848, -3.9613301753997803, -2.933601140975952, -1.3249268531799316, -3.517159938812256, -3.5014076232910156, -2.766223430633545, -1.7786071300506592, -3.275794506072998]","[-1.6252002716064453, 1.2990312576293945, 1.437812328338623, 0.7173558473587036, -0.10797907412052155, 0.4412930905818939, 0.6646036505699158, -1.0336627960205078, 0.4614487886428833, -0.4814992845058441]"
51,11,9,"[-1.3165192604064941, -0.5421594381332397, 1.4480605125427246, 0.2517475187778473, -0.7818943858146667, 0.46923208236694336, 0.5702900290489197, -0.26701411604881287, -0.21489104628562927, 0.1841631680727005, -2.0413355827331543, -3.132054567337036, -3.960144281387329, -3.4411611557006836, -3.4971139430999756, -3.3816287517547607, -3.2784781455993652, -3.4938931465148926, -1.6336194276809692, -1.5893042087554932]","[-1.5885182619094849, -0.4721159040927887, 1.4530560970306396, 0.267555296421051, -0.7888486981391907, 0.4922015964984894, 0.5366092324256897, -0.3241634964942932, -0.2494022697210312, 0.4037531018257141]"
