init,targ,rollout_id,embedding,sampled_embedding
21,61,0,"[-1.8773407936096191, 0.9350152015686035, 1.2465908527374268, -0.06051276624202728, -1.733731985092163, 1.4963384866714478, 0.4745921790599823, -0.33935946226119995, 1.1800053119659424, -0.961620032787323, -2.4839272499084473, -1.3792747259140015, -3.5295777320861816, -3.575685501098633, 0.5254993438720703, -3.816023588180542, -3.6929574012756348, -2.893733501434326, -2.606825351715088, -2.484675407409668]","[-1.7344262599945068, 0.995355486869812, 1.2596001625061035, -0.07690852135419846, -3.499189853668213, 1.493280291557312, 0.5054977536201477, -0.3769538700580597, 1.0828970670700073, -0.8781495690345764]"
21,61,1,"[-1.092028260231018, 0.05678390711545944, 1.4316133260726929, 0.5848706364631653, -0.5907443165779114, 1.6376533508300781, 1.8428772687911987, -1.0552440881729126, -0.3142847418785095, -1.0433870553970337, -3.099720001220703, -2.3179433345794678, -3.228959560394287, -3.0038979053497314, 3.0429418087005615, -4.13134241104126, -2.6139535903930664, -2.064866065979004, -2.742889404296875, -0.4678081274032593]","[-1.0822166204452515, 0.039056673645973206, 1.3476226329803467, 0.6095453500747681, -4.3517746925354, 1.6464966535568237, 1.8932942152023315, -1.096860408782959, -0.3333674967288971, -1.0050365924835205]"
21,61,2,"[-1.1144801378250122, 1.8486294746398926, 1.2603495121002197, -1.0976805686950684, -2.491241693496704, 1.5159709453582764, 0.41024431586265564, -0.308890700340271, -0.29402676224708557, -0.8840455412864685, -3.7597904205322266, -1.7881557941436768, -3.5830461978912354, -3.9327969551086426, -0.10012698173522949, -3.9866535663604736, -3.747497081756592, -2.945920467376709, -2.532172203063965, -2.8119614124298096]","[-1.1071155071258545, 1.9198172092437744, 1.2525135278701782, -1.0893040895462036, -2.8112363815307617, 1.5275347232818604, 0.4074644148349762, -0.2754131555557251, -0.582966685295105, -0.823666512966156]"
21,61,3,"[-0.8233264088630676, -0.9344213008880615, 1.3881796598434448, -0.25078287720680237, -2.3405141830444336, 1.1327131986618042, 0.35092905163764954, -0.2914373278617859, 0.006675512529909611, -0.2231944352388382, -3.239511489868164, -2.614537000656128, -3.573519468307495, -3.8373916149139404, 0.10561466217041016, -3.7086825370788574, -3.651919364929199, -3.4655349254608154, -2.1946663856506348, -2.940201759338379]","[-0.8527743816375732, -1.0157139301300049, 1.4385786056518555, -0.22102563083171844, -2.4250173568725586, 1.131926417350769, 0.3553360104560852, -0.25513213872909546, -0.18007461726665497, -0.15005050599575043]"
21,61,4,"[-1.8482825756072998, 0.29339149594306946, 1.65058171749115, 0.9288432598114014, -1.7641150951385498, 0.2865397334098816, 0.9068065881729126, -0.2556520104408264, 0.9837172031402588, -1.0855034589767456, -1.0153353214263916, -2.250770092010498, -2.3081252574920654, -2.039215564727783, 2.949023962020874, -3.2509706020355225, -3.640772819519043, -2.847128391265869, -2.9368319511413574, -1.3082787990570068]","[-1.2585545778274536, 0.3151460587978363, 1.5529849529266357, 1.0367016792297363, 5.609187126159668, 0.31134623289108276, 0.934240460395813, -0.19473442435264587, 0.9654783606529236, -1.107964277267456]"
21,61,5,"[-0.34582632780075073, -0.7981185913085938, 1.1798688173294067, 1.1224366426467896, -1.5676472187042236, 1.311583161354065, 0.5543016791343689, -0.34744441509246826, 0.839077889919281, -1.5591765642166138, -3.581024646759033, -3.0407509803771973, -3.5403404235839844, -2.907686710357666, 1.149782657623291, -3.777174949645996, -3.214468002319336, -2.845079183578491, -2.433669090270996, -1.4096567630767822]","[-0.3652224838733673, -0.7116608619689941, 1.1456453800201416, 1.104358434677124, 1.7323737144470215, 1.3205002546310425, 0.5423926711082458, -0.38687556982040405, 0.8697425723075867, -1.2846250534057617]"
21,61,6,"[-0.788956880569458, -1.493690013885498, 1.3066444396972656, 0.256123811006546, -0.8589194416999817, 1.1348024606704712, 0.3059776723384857, -0.239234060049057, 0.1989174783229828, -0.934752881526947, -3.9026312828063965, -2.635000705718994, -3.4157752990722656, -4.043405532836914, 2.367781639099121, -3.884939193725586, -3.811793804168701, -3.524724006652832, -2.747981548309326, -2.158008337020874]","[-0.78581303358078, -1.4318264722824097, 1.3123903274536133, 0.23568084836006165, 10.078916549682617, 1.135056972503662, 0.3100222051143646, -0.24331854283809662, 0.1078336089849472, -1.0115199089050293]"
21,61,7,"[-1.7286642789840698, -1.3231600522994995, 1.627214789390564, 0.31948739290237427, -2.674304485321045, 1.949752926826477, -0.18786224722862244, -0.5564709305763245, -1.5413058996200562, -0.4083765149116516, -2.436122417449951, -2.8465418815612793, -3.4878039360046387, -4.389682769775391, 0.1845165491104126, -4.584700584411621, -4.307638645172119, -2.0022997856140137, -3.6689045429229736, -1.3504951000213623]","[-1.6815898418426514, -1.371592402458191, 1.5893619060516357, 0.31382685899734497, -2.0328500270843506, 1.9578458070755005, -0.1862858533859253, -0.3450930118560791, -1.514782190322876, -0.7106783390045166]"
21,61,8,"[-1.3068406581878662, -0.37052732706069946, 1.5794955492019653, -0.4276784062385559, -2.087620973587036, 1.6341049671173096, 0.8224607110023499, -0.8914161920547485, 0.7714177966117859, -1.4128721952438354, -2.5396013259887695, -2.3435046672821045, -2.990346908569336, -3.569253444671631, 3.099418878555298, -4.2602925300598145, -3.5634117126464844, -2.0531907081604004, -2.8773155212402344, -1.0757546424865723]","[-1.3946278095245361, -0.31833094358444214, 1.5154316425323486, -0.4132557213306427, 2.7253243923187256, 1.6212986707687378, 0.8293267488479614, -0.9897632598876953, 0.7441588640213013, -1.4774986505508423]"
21,61,9,"[-0.5591059923171997, 0.8026986122131348, 1.3848192691802979, 1.1948959827423096, -2.192500352859497, 1.0135574340820312, 1.8498233556747437, -0.2313198298215866, -0.41886335611343384, 1.698740839958191, -2.3588554859161377, -2.7849042415618896, -4.137204170227051, -3.1944780349731445, -1.6860990524291992, -3.6249938011169434, -1.8718583583831787, -3.1802875995635986, -1.4687325954437256, -1.155302882194519]","[-0.7571082711219788, 0.9018123149871826, 1.3890042304992676, 1.215126395225525, -2.2350375652313232, 1.0315651893615723, 1.7123337984085083, -0.3095201849937439, -0.4595610499382019, 2.037660598754883]"
