init,targ,rollout_id,embedding,sampled_embedding
51,16,0,"[-1.5839217901229858, 1.4745885133743286, 1.4883551597595215, 0.12397372722625732, -0.6708131432533264, 0.5277798771858215, 0.6322795748710632, -1.4893819093704224, -0.047280631959438324, -1.7294154167175293, -1.7809572219848633, -1.992163896560669, -3.9898087978363037, -3.266822338104248, -3.8215444087982178, -3.584819793701172, -3.6179447174072266, -2.380263328552246, -1.8317559957504272, -2.137101173400879]","[-1.2952712774276733, 1.507279872894287, 1.496565818786621, 0.10164473950862885, -0.6936670541763306, 0.5239261984825134, 0.6655926704406738, -1.552205204963684, -0.2580776810646057, -1.6112521886825562]"
51,16,1,"[-1.4222317934036255, -0.9204915761947632, 1.3610094785690308, 1.2462385892868042, -0.5281488299369812, 0.17335723340511322, 0.6880148649215698, -0.15694259107112885, 0.9550381302833557, -1.0336936712265015, -2.325864791870117, -2.99291729927063, -3.33927059173584, -2.511732339859009, 1.0266444683074951, -3.302682399749756, -3.1173601150512695, -3.375663995742798, -2.8008475303649902, -2.150912046432495]","[-1.4009590148925781, -0.9295177459716797, 1.2857911586761475, 1.2866028547286987, -1.949115514755249, 0.19361063838005066, 0.7184903025627136, -0.16816256940364838, 0.9370299577713013, -1.0265682935714722]"
51,16,2,"[-2.20253586769104, 1.5926536321640015, 1.5498723983764648, -1.0197205543518066, -2.2958621978759766, 1.1904518604278564, -0.12559452652931213, -0.3091942369937897, -1.3320866823196411, 0.5240881443023682, -3.252316474914551, -2.006415843963623, -3.8257179260253906, -4.316411018371582, -0.03714287281036377, -4.466985702514648, -4.449398517608643, -2.847651958465576, -3.3492558002471924, -1.2241541147232056]","[-2.190302610397339, 1.6498826742172241, 1.5437248945236206, -1.0140129327774048, -2.636659860610962, 1.1976048946380615, -0.12697236239910126, -0.27225983142852783, -1.4597166776657104, 0.8195232152938843]"
51,16,3,"[-0.25608038902282715, 0.9319348335266113, 1.407263159751892, -0.9736299514770508, 0.7124870419502258, 0.3475706875324249, 0.5788290500640869, -3.8143258094787598, -1.3255623579025269, -1.707711100578308, -2.771564483642578, -1.7960702180862427, -3.9047446250915527, -3.6498641967773438, -2.267476797103882, -3.7079858779907227, -3.7156691551208496, 0.43321168422698975, -2.1694936752319336, -1.9230165481567383]","[-0.3031003177165985, 0.7476428151130676, 1.4434517621994019, -0.937734842300415, 0.7046120166778564, 0.3467833697795868, 0.5829638242721558, -2.023007869720459, -1.517073154449463, -1.5054389238357544]"
51,16,4,"[-1.2213836908340454, 1.8480122089385986, 1.4324076175689697, 0.4295385777950287, -0.5592302680015564, 0.5580836534500122, 0.730072021484375, -0.3208005428314209, -0.42246726155281067, 0.7377631664276123, -2.1158552169799805, -2.4197044372558594, -4.057178974151611, -3.2541983127593994, -3.6146609783172607, -3.3743605613708496, -3.0942020416259766, -3.2240428924560547, -1.46725332736969, -0.47949767112731934]","[-1.0251823663711548, 1.8663853406906128, 1.4154317378997803, 0.4615417718887329, -0.532361626625061, 0.5800105929374695, 0.7774591445922852, -0.27901262044906616, -0.5017589926719666, 0.6863161325454712]"
51,16,5,"[-1.2011256217956543, 1.6064530611038208, 1.460435390472412, 0.4918206036090851, 0.0690779983997345, 0.49240297079086304, 0.6623711585998535, -0.39538323879241943, -1.5274903774261475, -1.016948938369751, -2.103853225708008, -2.0868656635284424, -4.042142868041992, -3.8010458946228027, -3.057537794113159, -3.368507146835327, -3.4981231689453125, -3.26758074760437, -1.879562258720398, -2.9573593139648438]","[-1.2860912084579468, 1.8308777809143066, 1.4397152662277222, 0.48442158102989197, 0.11820278316736221, 0.5058214664459229, 0.6534033417701721, -0.4212266206741333, -1.4741219282150269, -0.9585419297218323]"
51,16,6,"[-1.57882821559906, 1.6318093538284302, 1.2484594583511353, -0.3786381185054779, -0.7683930397033691, 1.3031973838806152, 0.7467344403266907, -0.5691259503364563, 1.4350886344909668, -1.0409891605377197, -1.732858419418335, -2.6002819538116455, -3.448495388031006, -3.4283151626586914, 1.068270206451416, -3.6179065704345703, -3.2762417793273926, -2.0883102416992188, -2.2029876708984375, -2.301790475845337]","[-1.5512999296188354, 1.695858359336853, 1.2540203332901, -0.4164539873600006, 3.5397119522094727, 1.3035298585891724, 0.7536441087722778, -0.5863035917282104, 1.278005599975586, -1.1074752807617188]"
51,16,7,"[-1.8384004831314087, 1.6876360177993774, 1.4904979467391968, -0.8731530904769897, -0.19725516438484192, 0.7323146462440491, 0.3234231173992157, -1.8666510581970215, -0.5025263428688049, -0.8514581322669983, -2.5416793823242188, -1.9974496364593506, -3.7075304985046387, -4.026683807373047, 1.7278831005096436, -4.0022783279418945, -4.482346057891846, -1.9373745918273926, -3.047898530960083, -2.9003899097442627]","[-1.7960418462753296, 1.5744242668151855, 1.4601119756698608, -0.881290853023529, 2.8049569129943848, 0.746803879737854, 0.3247468173503876, -1.6410940885543823, -0.4531709849834442, -0.9156278371810913]"
51,16,8,"[-0.4467450976371765, 0.6101097464561462, 1.2323002815246582, -0.9550085067749023, -0.8946854472160339, 0.8700807690620422, 0.7040368914604187, -0.36449310183525085, -0.24627530574798584, -0.9731542468070984, -3.2380776405334473, -3.406855583190918, -3.848426342010498, -3.6149821281433105, 0.8213322162628174, -3.3512492179870605, -3.1389665603637695, -2.7906179428100586, -1.8748772144317627, -2.2421276569366455]","[-0.490405410528183, 0.6281329989433289, 1.2051386833190918, -0.9412304759025574, 0.5862019658088684, 0.838296115398407, 0.7145333290100098, -0.41153672337532043, -0.32055366039276123, -0.993285059928894]"
51,16,9,"[-1.5350463390350342, 1.006941795349121, 1.2796967029571533, -1.179152011871338, -0.46389925479888916, 0.922955334186554, 0.4546267092227936, -0.5949219465255737, 0.22328095138072968, -1.328218936920166, -3.398763656616211, -0.8225057125091553, -3.6493735313415527, -3.687598705291748, 1.8547163009643555, -3.7063519954681396, -3.672133445739746, -2.9623122215270996, -2.4357199668884277, -2.2087693214416504]","[-1.6050375699996948, 1.7122719287872314, 1.286513090133667, -1.1667969226837158, -1.9312222003936768, 0.9395560622215271, 0.4319061040878296, -0.6921684741973877, 0.20780660212039948, -1.2100285291671753]"
51,16,10,"[-0.8650168776512146, -0.1797538697719574, 1.3367981910705566, 0.2716866731643677, -1.2538456916809082, 1.5907671451568604, 0.6837059259414673, -1.0894805192947388, 0.35160741209983826, 1.086227297782898, -3.4168224334716797, -2.6548590660095215, -3.4069020748138428, -3.174654960632324, 1.2841763496398926, -3.9077951908111572, -3.7870068550109863, -1.9804424047470093, -1.9502949714660645, 0.13344836235046387]","[-0.893142580986023, -0.3713620603084564, 1.3170300722122192, 0.28486549854278564, -2.630134105682373, 1.5979118347167969, 0.702822208404541, -1.164103388786316, 0.25031712651252747, 1.235358715057373]"
