init,targ,rollout_id,embedding,sampled_embedding
15,11,0,"[-0.004777103662490845, 0.5478967428207397, 1.3098822832107544, 0.1533474326133728, -2.0996057987213135, 0.42284977436065674, 0.6366128921508789, -0.49248215556144714, -0.6308177709579468, 1.3123801946640015, -3.39882755279541, -2.751166343688965, -3.816173553466797, -2.85811448097229, -0.4410656690597534, -3.3795156478881836, -3.027883529663086, -3.1416501998901367, -1.2533342838287354, -0.4269602298736572]","[0.05246824771165848, 0.5632006525993347, 1.3196498155593872, 0.1197451651096344, -2.7711639404296875, 0.41811785101890564, 0.6967129707336426, -0.5218217372894287, -1.0067156553268433, 1.965792179107666]"
15,11,1,"[-0.9722903370857239, -1.1007798910140991, 1.4905321598052979, -0.01606452465057373, -1.157205581665039, 0.5791237950325012, 0.34168604016304016, -0.7186830043792725, -0.014651506207883358, 2.1373698711395264, -2.821305274963379, -2.221214532852173, -3.782146453857422, -3.6647613048553467, 0.7670655250549316, -3.385721206665039, -3.71689510345459, -3.0497241020202637, -2.0223896503448486, -0.9750363826751709]","[-0.9593287706375122, -1.1203075647354126, 1.4422279596328735, -0.0033223656937479973, -2.253305673599243, 0.5977632999420166, 0.35841912031173706, -0.734226405620575, -0.05387532711029053, 2.1604630947113037]"
15,11,2,"[-0.9150534868240356, -1.3977659940719604, 1.4041019678115845, -0.9184770584106445, -1.1478068828582764, 0.4685213565826416, 0.6736582517623901, -1.0652323961257935, 1.4069230556488037, -0.49338382482528687, -3.0822434425354004, -2.927963972091675, -3.523047924041748, -4.008188247680664, 1.353520393371582, -3.703917980194092, -3.841367244720459, -2.8111376762390137, -2.834611654281616, -2.8340797424316406]","[-0.9005521535873413, -1.3749943971633911, 1.395781397819519, -0.9107089042663574, -2.516965866088867, 0.48386362195014954, 0.671127438545227, -1.02692449092865, 1.1933926343917847, -0.434325635433197]"
15,11,3,"[-0.3561171889305115, 0.473072350025177, 1.187674880027771, -1.2336769104003906, -1.1816449165344238, 0.31171268224716187, 0.4965939223766327, -0.06652545183897018, -0.2519106864929199, 0.162022665143013, -4.078762531280518, -2.2007100582122803, -3.517899513244629, -3.274954319000244, 1.3440001010894775, -3.468322277069092, -3.4426703453063965, -3.6584510803222656, -2.0814716815948486, -3.124746084213257]","[-0.36883971095085144, 0.3501095771789551, 1.240956425666809, -1.1814545392990112, -1.4731841087341309, 0.31071215867996216, 0.5020266175270081, -0.036589980125427246, -0.4610428214073181, 0.22284060716629028]"
15,11,4,"[-0.6728456020355225, -1.177222728729248, 1.2678697109222412, -1.339155673980713, -1.2556648254394531, 0.7766550779342651, 0.26917707920074463, -0.3208189904689789, 1.2101129293441772, -0.5324841141700745, -3.936887741088867, -2.6293938159942627, -3.3624939918518066, -3.743272066116333, 1.651468276977539, -3.675806760787964, -4.0645270347595215, -3.4614505767822266, -2.9025447368621826, -2.522169589996338]","[-0.6410887241363525, -1.162325143814087, 1.233865737915039, -1.3195314407348633, 3.947847366333008, 0.7928754687309265, 0.28713488578796387, -0.2878621220588684, 1.1912378072738647, -0.5391558408737183]"
15,11,5,"[-1.398486614227295, 1.3359347581863403, 1.6506110429763794, -0.4938746690750122, -2.395719528198242, 1.0428818464279175, 0.08480288833379745, -0.5794745683670044, -0.19597983360290527, 0.9078731536865234, -2.4241814613342285, -2.4320809841156006, -3.7724897861480713, -4.7011566162109375, -0.9828952550888062, -4.292780876159668, -4.839265823364258, -2.555170774459839, -4.328512191772461, -0.5629618167877197]","[-1.4601640701293945, 1.494842767715454, 1.623477816581726, -0.4968825578689575, -2.0046026706695557, 1.0482065677642822, 0.08245739340782166, -0.6321666240692139, -0.19136963784694672, 1.5481071472167969]"
15,11,6,"[-1.3697513341903687, -0.20914602279663086, 1.4234693050384521, -1.1846492290496826, -0.5232194662094116, 1.004030466079712, 0.4568651020526886, -0.31202125549316406, 1.49367094039917, 2.2661828994750977, -3.4217472076416016, -2.954707622528076, -3.3055167198181152, -3.78627872467041, 2.1850452423095703, -3.887089967727661, -4.131817817687988, -3.5159826278686523, -3.2152254581451416, -1.150710105895996]","[-1.364666223526001, -0.1642107367515564, 1.429884910583496, -1.2110862731933594, 10.414616584777832, 1.0042845010757446, 0.45980197191238403, -0.31614160537719727, 1.4365862607955933, 2.0559799671173096]"
15,11,7,"[-1.4968448877334595, 1.3595763444900513, 1.514487624168396, -0.848453164100647, -2.273221254348755, 1.1897492408752441, 0.021688468754291534, -0.5616897344589233, 1.28189218044281, 2.210207462310791, -3.419712543487549, -2.3630218505859375, -3.659618377685547, -4.006861209869385, -0.057596683502197266, -4.234055519104004, -4.3462910652160645, -2.8893465995788574, -3.2476413249969482, -1.1766860485076904]","[-1.4792406558990479, 1.2810300588607788, 1.4826104640960693, -0.8567538261413574, -1.769700527191162, 1.2012410163879395, 0.023205088451504707, -0.4746294617652893, 1.322311282157898, 1.850520133972168]"
15,11,8,"[-0.9845510721206665, -1.5310512781143188, 1.4479960203170776, -1.1278657913208008, -2.729348659515381, 1.7065914869308472, -0.04000861197710037, -1.229137659072876, -0.4605065882205963, 1.2634164094924927, -3.9438233375549316, -4.042754173278809, -3.5144264698028564, -4.607582092285156, 0.5415112972259521, -4.52537727355957, -4.424667835235596, -1.6323734521865845, -3.237640380859375, -0.2673625946044922]","[-1.0061079263687134, -1.5215086936950684, 1.4100637435913086, -1.122759461402893, -1.6099176406860352, 1.6967672109603882, -0.03710680082440376, -1.378940463066101, -0.479518324136734, 1.1183754205703735]"
15,11,9,"[-0.5592904090881348, -0.08261984586715698, 1.290292739868164, -1.4450891017913818, -1.1428108215332031, 0.41663843393325806, 0.7111132144927979, -0.12603825330734253, -0.11456813663244247, 1.0107089281082153, -3.432468891143799, -4.296502113342285, -3.291825771331787, -4.184372901916504, 2.02777361869812, -3.5611369609832764, -3.6167593002319336, -3.0457167625427246, -2.759512186050415, 0.738685131072998]","[-0.6269619464874268, -0.06075960397720337, 1.3000389337539673, -1.4375711679458618, -2.83957576751709, 0.4358336329460144, 0.6870989799499512, -0.2155030369758606, -0.12576229870319366, 3.263108253479004]"
