init,targ,rollout_id,embedding,sampled_embedding
26,11,0,"[-0.8149111270904541, -0.9434294700622559, 1.5352225303649902, -1.02491295337677, -1.1105077266693115, 0.7197919487953186, 0.14175841212272644, -1.33245849609375, 1.0461674928665161, 1.1325528621673584, -3.4098334312438965, -2.8577303886413574, -3.4329819679260254, -4.154598712921143, 1.7258710861206055, -4.032096862792969, -3.995561122894287, -1.8214468955993652, -3.69124436378479, -0.15965867042541504]","[-0.7582923769950867, -0.9296725392341614, 1.5495511293411255, -1.0341029167175293, -6.974214553833008, 0.7173280119895935, 0.16459430754184723, -1.442311406135559, 1.0133353471755981, 1.9861927032470703]"
26,11,1,"[-1.8696610927581787, -0.3880952298641205, 1.8460394144058228, -0.5635299682617188, -2.097849130630493, 0.4714919328689575, 1.0575841665267944, -2.528595209121704, 3.325915575027466, 0.5884059071540833, -0.21917283535003662, -3.0880274772644043, -3.07196307182312, -3.56516170501709, 1.7045631408691406, -3.5914125442504883, -4.038992881774902, -0.6828380823135376, -4.573026180267334, 1.3379676342010498]","[-1.6947771310806274, -0.3963024914264679, 1.7477710247039795, -0.5494533181190491, -4.89683198928833, 0.48666608333587646, 1.0697094202041626, -2.6943519115448, 3.32285475730896, 0.8217568397521973]"
26,11,2,"[-0.9646984338760376, -1.1742022037506104, 1.3673197031021118, -1.3204516172409058, -1.7230243682861328, 0.48275965452194214, 0.21249353885650635, -2.290513277053833, -1.2575234174728394, 1.3486758470535278, -3.6395888328552246, -3.0863945484161377, -3.536741256713867, -3.7250187397003174, 1.3339393138885498, -3.7680554389953613, -4.1802978515625, -1.1415566205978394, -2.5535082817077637, -0.7960569858551025]","[-0.9563931226730347, -1.1547670364379883, 1.3591123819351196, -1.3101407289505005, -3.0656344890594482, 0.4971487820148468, 0.21069025993347168, -2.0871002674102783, -1.5403637886047363, 1.8019721508026123]"
26,11,3,"[-0.8438113331794739, -1.2167853116989136, 1.3568247556686401, 0.5120710134506226, -2.4355037212371826, 0.37600743770599365, 0.7483175992965698, -2.966837167739868, 1.15251624584198, 1.6362502574920654, -2.2166008949279785, -3.6718997955322266, -3.9047961235046387, -3.372950792312622, -1.3634724617004395, -3.4439804553985596, -2.8523898124694824, -0.016886591911315918, -1.6493366956710815, -1.2812793254852295]","[-0.9257143139839172, -1.2450239658355713, 1.393011450767517, 0.5594184994697571, -2.4549508094787598, 0.3749822676181793, 0.7581208944320679, -1.8247545957565308, 0.8303391933441162, 2.0205225944519043]"
26,11,4,"[-0.42636483907699585, 1.404115080833435, 1.377577304840088, -0.28070950508117676, -2.4043874740600586, 0.5933799147605896, 0.4362083971500397, -3.113852024078369, 2.100830078125, 2.0106990337371826, -2.9602413177490234, -2.7280325889587402, -3.4868762493133545, -3.4383561611175537, -0.4496948719024658, -3.5702641010284424, -3.786118507385254, -0.014353513717651367, -2.3309483528137207, -0.7181885242462158]","[-0.34203335642814636, 1.4176133871078491, 1.347550392150879, -0.2540890872478485, -1.7679246664047241, 0.6114058494567871, 0.4599311351776123, -2.078706741333008, 2.0674006938934326, 1.970176339149475]"
26,11,5,"[-0.6094842553138733, 1.423757791519165, 1.3021752834320068, -0.4857226610183716, -1.672579288482666, 0.3714860677719116, 0.4123934209346771, -2.010279655456543, 1.7518041133880615, -1.3065595626831055, -2.8768117427825928, -1.7931642532348633, -3.4348533153533936, -3.2917754650115967, 0.38447368144989014, -3.54185152053833, -3.9029688835144043, -1.459223747253418, -2.5471153259277344, -2.240485906600952]","[-0.6487082242965698, 1.7247974872589111, 1.2641444206237793, -0.498035192489624, -0.13744187355041504, 0.38276898860931396, 0.40641120076179504, -2.1679351329803467, 1.7791800498962402, -1.1869407892227173]"
26,11,6,"[0.0008506476879119873, 1.6340913772583008, 1.3705934286117554, 0.8697535395622253, -1.1157159805297852, 0.1327010691165924, 0.8730788230895996, -2.5361881256103516, -0.8957147002220154, 0.7927128672599792, -2.8778157234191895, -2.5722460746765137, -3.882631778717041, -3.0837228298187256, -1.3261053562164307, -3.383775234222412, -2.9397051334381104, -0.6307980418205261, -1.688671588897705, 0.04743456840515137]","[0.00961117260158062, 1.699961543083191, 1.37419593334198, 0.8163796663284302, -0.722689151763916, 0.13312122225761414, 0.8827529549598694, -2.6099705696105957, -1.1584351062774658, 0.09610825777053833]"
26,11,7,"[-1.0899068117141724, -0.6864553689956665, 1.3796347379684448, -1.4687132835388184, -0.5165077447891235, 0.5469297766685486, 0.5517171025276184, -2.686863660812378, 2.432521104812622, 1.1989879608154297, -3.2829132080078125, -2.563815116882324, -3.0577807426452637, -2.8329005241394043, 3.430823564529419, -3.848503828048706, -3.5185165405273438, -0.60081946849823, -2.688640594482422, 0.2625417709350586]","[-1.0697218179702759, -0.7507126331329346, 1.321443796157837, -1.4955641031265259, 3.424617290496826, 0.5638275146484375, 0.555187463760376, -1.8284140825271606, 2.50321102142334, -0.31797099113464355]"
26,11,8,"[-1.542291283607483, -0.2348349243402481, 1.4483803510665894, -0.5924170017242432, -1.5644218921661377, 0.16823524236679077, 0.8661338686943054, -1.9935503005981445, 0.3629399836063385, -1.486191987991333, -1.9982850551605225, -2.9306302070617676, -3.135730266571045, -3.8889050483703613, 2.498832941055298, -3.537646770477295, -3.2040956020355225, -1.1020666360855103, -2.411297559738159, -1.2638119459152222]","[-1.6931331157684326, -0.20581774413585663, 1.3929848670959473, -0.5819403529167175, 3.248523473739624, 0.14185579121112823, 0.8759684562683105, -2.2481331825256348, 0.3194991648197174, -1.5397393703460693]"
26,11,9,"[-2.8685142993927, -0.5634356737136841, 1.8338160514831543, -0.7538096308708191, -1.1276650428771973, 0.9997047781944275, 0.01249878853559494, -0.2478949874639511, -0.40727636218070984, 2.340190887451172, -2.3729209899902344, -4.063817501068115, -2.974228858947754, -4.892941474914551, 3.539520502090454, -4.425515174865723, -4.62136173248291, -2.760134696960449, -4.715599060058594, -0.28924012184143066]","[-3.063750982284546, -0.5358484387397766, 1.8472055196762085, -0.7501081824302673, -2.824429988861084, 1.0077919960021973, 0.003705010749399662, -0.36693111062049866, -0.40885934233665466, 3.1459832191467285]"
