init,targ,rollout_id,embedding,sampled_embedding
21,16,0,"[-0.20218141376972198, 0.4867648482322693, 1.2172459363937378, -0.9258968234062195, -2.054579734802246, 0.7053917646408081, 0.6397493481636047, -0.09065158665180206, -0.23234492540359497, -1.1959372758865356, -3.6323142051696777, -3.2028961181640625, -3.80645489692688, -3.5395188331604004, 0.005026817321777344, -3.3146913051605225, -3.22225284576416, -3.2880940437316895, -2.010047435760498, -1.8205667734146118]","[-0.15685637295246124, 0.4965061843395233, 1.2271088361740112, -0.9428964257240295, -3.103684902191162, 0.7003429532051086, 0.6892330050468445, -0.11599438637495041, -0.4087185263633728, -1.0337743759155273]"
21,16,1,"[-2.1775851249694824, 2.2534992694854736, 1.6809488534927368, -0.20643119513988495, 0.2972615361213684, 0.4730182886123657, 1.2107765674591064, -0.5288874506950378, 0.5123577117919922, -1.8857710361480713, -1.6458841562271118, -1.1464570760726929, -3.503918170928955, -3.7403531074523926, 2.7140510082244873, -3.787052631378174, -3.3409814834594727, -3.190166473388672, -3.124680995941162, -2.090769052505493]","[-2.1355960369110107, 2.1962974071502686, 1.6171492338180542, -0.19461673498153687, -3.46376895904541, 0.4854961037635803, 1.2351453304290771, -0.54239422082901, 0.49933111667633057, -1.8782039880752563]"
21,16,2,"[-0.8653339147567749, 0.6341105699539185, 1.4952417612075806, 0.06528070569038391, 0.19614703953266144, 1.1038060188293457, 1.3329010009765625, -0.48730501532554626, 1.3111668825149536, -0.8005744218826294, -2.0698060989379883, -2.5856986045837402, -3.895901918411255, -3.515810012817383, -2.470372438430786, -3.664520263671875, -2.9917845726013184, -3.1767358779907227, -2.301076889038086, -3.097287654876709]","[-0.8254218697547913, 0.6661759614944458, 1.4895108938217163, 0.07799100130796432, 0.16624104976654053, 1.119764804840088, 1.3269822597503662, -0.46072766184806824, 0.9471085071563721, -0.7551833391189575]"
21,16,3,"[-0.8195776343345642, -0.07481490075588226, 1.317743182182312, -0.195298969745636, -1.7328426837921143, 0.9475240111351013, 0.736234724521637, -0.17778880894184113, -0.9283977746963501, -0.7294734120368958, -3.201376438140869, -2.9742002487182617, -3.3667547702789307, -3.9756174087524414, 1.3322761058807373, -3.647756338119507, -3.4186582565307617, -3.191763401031494, -2.2976465225219727, -1.8403537273406982]","[-0.8501702547073364, -0.1315499097108841, 1.3797184228897095, -0.16938331723213196, -2.0209836959838867, 0.9466878175735474, 0.7417994737625122, -0.13005061447620392, -1.0968735218048096, -0.5097702741622925]"
21,16,4,"[-1.02338445186615, -1.2625504732131958, 1.2314720153808594, 0.14855769276618958, -0.40446335077285767, 1.3858333826065063, 0.6093465685844421, -0.4371413588523865, 2.0692479610443115, -0.8001047968864441, -2.518590211868286, -3.543093204498291, -3.557537078857422, -3.182485580444336, 1.48252534866333, -3.808779239654541, -3.0109100341796875, -2.5857391357421875, -1.9515714645385742, -2.071444272994995]","[-0.892225980758667, -1.2565759420394897, 1.203493595123291, 0.18294022977352142, 3.9902000427246094, 1.4000341892242432, 0.6608496904373169, -0.3580256700515747, 2.020395040512085, -0.8105757832527161]"
21,16,5,"[-0.33762121200561523, -1.1872638463974, 1.2462962865829468, -1.5043823719024658, -1.9013457298278809, 1.5951452255249023, 0.30156609416007996, -0.4076680541038513, -1.1442241668701172, -1.0578734874725342, -4.2788848876953125, -2.8542609214782715, -3.4727320671081543, -3.689929246902466, 1.1206276416778564, -4.018350601196289, -3.8942947387695312, -2.9339308738708496, -2.2696356773376465, -2.2803335189819336]","[-0.34727367758750916, -1.0830812454223633, 1.209679126739502, -1.512650966644287, 1.3038520812988281, 1.6021513938903809, 0.2955317497253418, -0.4437468349933624, -1.1080933809280396, -0.9429275393486023]"
21,16,6,"[-0.4401201605796814, 1.684153437614441, 1.4540973901748657, -1.4119923114776611, -0.8398533463478088, 1.9527661800384521, 0.11679527908563614, -0.3482056260108948, -0.8764436841011047, -1.3768514394760132, -3.7406721115112305, -1.9121320247650146, -3.825348138809204, -4.427467346191406, 0.9447662830352783, -4.40534782409668, -4.00192403793335, -2.20924711227417, -2.9037554264068604, -2.3924038410186768]","[-0.4364235997200012, 1.8116129636764526, 1.4579123258590698, -1.4259158372879028, 2.9677281379699707, 1.952917456626892, 0.12013951689004898, -0.3634265661239624, -0.9543889760971069, -1.4375779628753662]"
21,16,7,"[-1.9344100952148438, 0.1573420912027359, 1.6436550617218018, -0.07801371812820435, -1.2275962829589844, 1.609604835510254, 1.152457356452942, -0.42866817116737366, -0.5561326146125793, -0.8780909776687622, -2.3211092948913574, -2.229398250579834, -2.8448715209960938, -4.326052665710449, 4.332191467285156, -4.273177146911621, -4.295717716217041, -2.50887131690979, -3.500380277633667, -1.3971946239471436]","[-1.881597876548767, 0.06756667792797089, 1.5716570615768433, -0.0840461254119873, 2.713528871536255, 1.6206556558609009, 1.1540526151657104, -0.30130070447921753, -0.5247402787208557, -1.166599988937378]"
21,16,8,"[-0.34410661458969116, 1.5245717763900757, 1.2822511196136475, -0.47556543350219727, 0.16705821454524994, 1.6239690780639648, 0.5543360114097595, -0.3960435092449188, 0.9180898666381836, -1.1206490993499756, -3.691417694091797, -2.234405279159546, -3.4853994846343994, -3.8794429302215576, 2.277571201324463, -3.969844341278076, -3.5476315021514893, -2.793966770172119, -2.487102746963501, -2.2237281799316406]","[-0.3718528151512146, 1.5827850103378296, 1.2432016134262085, -0.46498915553092957, 4.980003356933594, 1.6068466901779175, 0.5613113045692444, -0.44292986392974854, 0.8778203725814819, -1.1411536931991577]"
21,16,9,"[-1.0149503946304321, -0.3109922409057617, 1.3514084815979004, 0.31757792830467224, -1.3506648540496826, 0.8869600892066956, 0.6364247798919678, -0.32116755843162537, -0.6261276602745056, -0.8885616064071655, -2.19437837600708, -3.4668798446655273, -3.9874796867370605, -3.4145522117614746, -3.7851717472076416, -3.4980111122131348, -3.1611597537994385, -3.1108083724975586, -1.495704174041748, -2.7304887771606445]","[-1.2483508586883545, -0.26087868213653564, 1.356269359588623, 0.33381199836730957, -1.3558785915374756, 0.9074060320854187, 0.5985515117645264, -0.404994398355484, -0.6657423377037048, -0.8184157013893127]"
