init,targ,rollout_id,embedding,sampled_embedding
46,16,0,"[-1.9062994718551636, 1.3070549964904785, 1.3096157312393188, -0.08205505460500717, -0.9706241488456726, 0.19824320077896118, 0.38295796513557434, -1.1868082284927368, 1.7437940835952759, -1.430934190750122, -2.1413934230804443, -2.5124025344848633, -3.431366443634033, -3.465973377227783, 1.0267126560211182, -3.430635452270508, -3.984783172607422, -2.275357723236084, -2.743844509124756, -2.2242376804351807]","[-1.7050026655197144, 1.3264861106872559, 1.323967456817627, -0.10035200417041779, -3.88490629196167, 0.19374708831310272, 0.40604132413864136, -1.256580114364624, 1.6591202020645142, -1.3226314783096313]"
46,16,1,"[-1.5586482286453247, 0.990019679069519, 1.49594247341156, -0.5358415842056274, -2.166196346282959, 0.49044978618621826, 0.2968551218509674, -1.1979109048843384, 0.34926536679267883, 1.146102786064148, -2.4371113777160645, -2.47481369972229, -3.7570033073425293, -3.9308366775512695, -0.5218195915222168, -3.600154399871826, -4.112983226776123, -2.4131991863250732, -2.4258241653442383, -0.8993834257125854]","[-1.5396150350570679, 0.9748661518096924, 1.4464082717895508, -0.5260762572288513, -2.468257188796997, 0.5054918527603149, 0.3081156015396118, -1.2272863388061523, 0.3230629861354828, 1.1710108518600464]"
46,16,2,"[-1.425906777381897, 1.2083661556243896, 1.3519463539123535, 0.19846981763839722, -1.318434715270996, 0.17167602479457855, 1.4282002449035645, -2.3826096057891846, 2.363729238510132, -1.0303049087524414, -2.284689426422119, -1.0274956226348877, -3.4363319873809814, -3.157686710357666, 1.024343729019165, -3.490091323852539, -2.794736623764038, -0.985124945640564, -2.8251922130584717, -2.52172589302063]","[-1.3937122821807861, 1.3606857061386108, 1.342872142791748, 0.2166537046432495, -2.3035662174224854, 0.1906760036945343, 1.420992374420166, -2.1447525024414062, 2.1481778621673584, -0.949593722820282]"
46,16,3,"[-0.520088791847229, -1.5805542469024658, 1.3486953973770142, 0.07313990592956543, -1.025444746017456, 0.1643269658088684, 0.35315150022506714, -3.0120797157287598, 1.1819305419921875, -1.4872114658355713, -2.7358174324035645, -2.6583876609802246, -3.2830088138580322, -3.6531713008880615, 1.5142102241516113, -3.3095648288726807, -3.8829636573791504, -0.2880415916442871, -2.861886739730835, -1.9700548648834229]","[-0.5688199400901794, -1.658359169960022, 1.4160842895507812, 0.10891647636890411, -1.3710801601409912, 0.16315428912639618, 0.35664933919906616, -2.1412436962127686, 1.0861029624938965, -1.2942334413528442]"
46,16,4,"[-1.059770941734314, 1.4275637865066528, 1.4648263454437256, -0.05393609404563904, -1.3025023937225342, 0.7588412761688232, 0.011994041502475739, -3.0652568340301514, -0.009020059369504452, -0.24942849576473236, -3.6769967079162598, -2.185098648071289, -3.475588798522949, -3.9895215034484863, 1.2726936340332031, -4.355090618133545, -4.256003379821777, -0.18579649925231934, -3.1570491790771484, -2.767413377761841]","[-1.0185890197753906, 1.4507949352264404, 1.434458613395691, -0.03859534114599228, 2.2603421211242676, 0.7670646905899048, 0.02682250738143921, -2.1932005882263184, -0.023653915151953697, -0.25464922189712524]"
46,16,5,"[-1.7529734373092651, -0.6434534192085266, 1.9890583753585815, -0.26568707823753357, -0.7208805084228516, 0.43095868825912476, 1.0786305665969849, -0.6031807661056519, 2.9574339389801025, 0.010112155228853226, -0.45834147930145264, -2.3661248683929443, -2.9553370475769043, -3.2150630950927734, 3.646608591079712, -3.6553642749786377, -3.6909966468811035, -2.6452341079711914, -4.21639347076416, 0.7408478260040283]","[-2.193406105041504, -0.47371113300323486, 1.927627444267273, -0.2789812982082367, 7.001681804656982, 0.4410308599472046, 1.0712358951568604, -0.6513346433639526, 2.9625911712646484, 2.3682873249053955]"
46,16,6,"[-0.4019958972930908, 1.6892685890197754, 1.587282419204712, -1.3582837581634521, -0.235318124294281, 0.9249706864356995, 0.1520967185497284, -3.484557867050171, -1.5604946613311768, 0.9177011847496033, -2.6521058082580566, -3.9997472763061523, -3.51492977142334, -4.527181625366211, 1.7209081649780273, -4.416444778442383, -4.026214599609375, 1.4186919927597046, -3.6074624061584473, -0.5768980979919434]","[-0.3910171091556549, 1.7050713300704956, 1.5924859046936035, -1.3708858489990234, 8.038830757141113, 0.9251202940940857, 0.15536069869995117, -4.057400226593018, -1.599057912826538, 0.5445866584777832]"
46,16,7,"[-1.220929741859436, 2.329314947128296, 1.4254826307296753, 0.019930511713027954, -2.178588628768921, 0.10417358577251434, 0.5838817358016968, -0.2498590499162674, 2.380359172821045, -1.2412337064743042, -2.7743921279907227, -1.5189487934112549, -3.3194193840026855, -3.282435894012451, 0.24026727676391602, -3.2437803745269775, -3.8805642127990723, -3.4526233673095703, -2.525055408477783, -2.3894050121307373]","[-1.1873655319213867, 2.1466305255889893, 1.380687952041626, 0.0028016790747642517, -1.5003570318222046, 0.13510900735855103, 0.5862979888916016, -0.20029211044311523, 2.4636125564575195, -1.3482002019882202]"
46,16,8,"[-0.43682658672332764, 1.264029622077942, 1.3996710777282715, 1.0756936073303223, -2.2306721210479736, 0.28433334827423096, 0.7520626187324524, -0.18882186710834503, 0.9089677333831787, 1.2809085845947266, -2.611506462097168, -2.9225094318389893, -3.9519760608673096, -2.9289541244506836, -1.9692633152008057, -3.232487201690674, -3.0811619758605957, -3.3557639122009277, -1.7266278266906738, -0.9226922988891602]","[-0.5185230374336243, 1.2932833433151245, 1.3751813173294067, 1.103054165840149, -2.139768362045288, 0.24854061007499695, 0.7631836533546448, -0.21555568277835846, 0.8228195309638977, 1.2055929899215698]"
46,16,9,"[-0.4988601803779602, 1.4752765893936157, 1.4175388813018799, -0.828866720199585, -0.41695863008499146, 0.6032302379608154, 0.37751176953315735, -3.1059751510620117, 1.293129324913025, -1.1530241966247559, -3.1678218841552734, -2.2891862392425537, -3.646754503250122, -3.6144251823425293, 1.3067247867584229, -3.981787919998169, -4.066088676452637, -0.35115087032318115, -2.5562820434570312, -2.675534248352051]","[-0.5870341658592224, 1.6379891633987427, 1.4243731498718262, -0.8155736923217773, -1.2652323246002197, 0.6158341765403748, 0.3621893525123596, -4.4299726486206055, 1.2794125080108643, -1.0789155960083008]"
46,16,10,"[-1.0127756595611572, -1.0497931241989136, 1.6252094507217407, -0.9514883160591125, -0.3220822513103485, 0.7968491911888123, -0.022562406957149506, -1.5064656734466553, -1.325097918510437, 1.1318360567092896, -2.8649189472198486, -4.141520023345947, -3.3113064765930176, -5.019530773162842, 3.33648943901062, -4.324361801147461, -4.748091697692871, -1.6477779150009155, -5.739516258239746, -0.3643285036087036]","[-1.0616174936294556, -1.093120813369751, 1.603458285331726, -0.9494054913520813, -3.1377909183502197, 0.8015596866607666, -0.015250848606228828, -1.6105406284332275, -1.3273884057998657, 1.2224900722503662]"
46,16,11,"[-0.4655662775039673, 0.5549174547195435, 1.2677361965179443, -0.40328043699264526, -0.6845042109489441, 0.23342649638652802, 1.1489001512527466, -0.23768427968025208, -0.3569710850715637, -0.6413822770118713, -3.5241904258728027, -2.420077323913574, -3.670659065246582, -3.0720129013061523, 1.514894962310791, -3.3669047355651855, -2.532405376434326, -3.5653133392333984, -1.7778785228729248, -2.791748046875]","[-0.4449000358581543, 0.744817316532135, 1.2824050188064575, -0.41065195202827454, -3.836191177368164, 0.24879741668701172, 1.1504640579223633, -0.24180909991264343, -0.07764559984207153, -0.7819287776947021]"
46,16,12,"[-0.3248658776283264, 1.8645013570785522, 1.4664958715438843, 0.8909507393836975, -0.7756673693656921, 0.15586785972118378, 1.7434120178222656, -2.9128074645996094, 1.6349891424179077, -0.12075440585613251, -2.2922310829162598, -1.8269150257110596, -3.9817006587982178, -3.1273698806762695, -3.854975938796997, -3.4497382640838623, -2.1843132972717285, -0.270809531211853, -1.7632051706314087, -3.3089215755462646]","[-0.2649742066860199, 1.8706215620040894, 1.4518005847930908, 0.868281364440918, -0.769583523273468, 0.11810144782066345, 1.7979040145874023, -4.383005142211914, 1.6968711614608765, -0.16773584485054016]"
46,16,13,"[-1.0285277366638184, 0.8470697402954102, 1.5870261192321777, -1.587049961090088, -2.0667784214019775, 0.9684049487113953, -0.12671390175819397, -0.33449772000312805, -0.482270210981369, -0.1678851991891861, -3.4101099967956543, -2.6868467330932617, -3.7100062370300293, -4.669960021972656, -0.08585917949676514, -4.418135166168213, -4.713521957397461, -2.9399499893188477, -3.887366533279419, -1.0715242624282837]","[-1.0320134162902832, 0.9028708934783936, 1.5432288646697998, -1.588145136833191, -2.015105962753296, 0.9590878486633301, -0.135926753282547, -0.2801305055618286, -0.4987669289112091, 0.027400195598602295]"
46,16,14,"[-1.9535212516784668, 1.9796525239944458, 1.3455884456634521, -1.3070777654647827, -0.9909667372703552, 0.4830436706542969, 0.29946932196617126, -3.4078280925750732, 0.48046591877937317, -0.374275267124176, -3.232943058013916, -2.450605869293213, -3.4097063541412354, -4.039708137512207, 1.6204402446746826, -3.8402936458587646, -4.07259464263916, 0.17262649536132812, -2.6608033180236816, -2.65049147605896]","[-1.9047929048538208, 1.9859191179275513, 1.3301833868026733, -1.2913942337036133, -1.7159007787704468, 0.4881853759288788, 0.3055216372013092, -2.5522866249084473, 0.538375735282898, -0.2904580235481262]"
46,16,15,"[-0.7987495064735413, -1.1483343839645386, 1.436575174331665, -1.5327391624450684, -1.5612330436706543, 0.36583802103996277, 0.12959381937980652, -2.776576042175293, 0.031028952449560165, -0.19765649735927582, -2.565915107727051, -4.054487228393555, -3.0988762378692627, -4.783649444580078, 1.9814832210540771, -3.778116226196289, -4.975831031799316, -0.6543632745742798, -4.868353843688965, -0.02674102783203125]","[-0.8701679110527039, -1.1697304248809814, 1.429772973060608, -1.5357626676559448, 7.448252201080322, 0.3536372482776642, 0.12560318410396576, -2.902843475341797, 0.023571642115712166, 0.759636640548706]"
46,16,16,"[-1.0351290702819824, 1.9495534896850586, 1.5270179510116577, 1.1010316610336304, -1.015319585800171, 0.7493268251419067, -0.0010830685496330261, -2.7598822116851807, 0.2922835052013397, -0.19879622757434845, -2.4444150924682617, -3.3988561630249023, -3.6337029933929443, -2.839405059814453, 0.768805742263794, -4.372674942016602, -4.461066722869873, -0.001293182373046875, -4.0726518630981445, -1.5887714624404907]","[-1.0876591205596924, 1.9934329986572266, 1.5472123622894287, 1.1013984680175781, -0.7441205978393555, 0.7376180291175842, 0.017963992431759834, -2.276392936706543, 0.3084571659564972, -0.17811648547649384]"
46,16,17,"[-1.1704118251800537, 0.5513078570365906, 1.3186564445495605, -0.00965193659067154, -2.6333839893341064, 0.24079792201519012, 0.2672085165977478, -0.2513252794742584, 1.028369665145874, -0.49247220158576965, -2.514305591583252, -2.8491837978363037, -3.595792293548584, -3.4652841091156006, -0.7338664531707764, -3.4007527828216553, -4.029703617095947, -3.3288791179656982, -2.4590864181518555, -2.9299609661102295]","[-1.1677824258804321, 0.5218615531921387, 1.3409457206726074, 0.007668733596801758, -3.276991605758667, 0.21101434528827667, 0.2512807250022888, -0.2381221354007721, 1.06841242313385, -0.5115207433700562]"
46,16,18,"[-2.3070614337921143, -0.585087776184082, 1.9171605110168457, -0.2055310308933258, -0.7386249899864197, 0.5751414895057678, 0.5576937794685364, -1.1075547933578491, -1.2300559282302856, 0.16875521838665009, -0.539413571357727, -4.298604488372803, -2.4756245613098145, -3.9975314140319824, 3.7540194988250732, -3.777529239654541, -3.935481071472168, -1.1093428134918213, -4.591917037963867, 1.2614095211029053]","[-1.7629334926605225, -0.5962460041046143, 1.8163700103759766, -0.22747960686683655, 2.247704029083252, 0.5873358249664307, 0.5870670676231384, -1.09956693649292, -1.243183970451355, 0.9947828650474548]"
