init,targ,rollout_id,embedding,sampled_embedding
21,16,0,"[0.13695941865444183, -0.5531530380249023, 2.327850818634033, 0.19406016170978546, -0.9159352779388428, 1.0322074890136719, -0.5795966982841492, -1.029517412185669, 1.2357943058013916, -1.772192120552063, -5.094789505004883, -1.7273321151733398, -8.328171730041504, 0.8363912105560303, -1.3890419006347656, -0.945725679397583, -3.2589268684387207, -0.021817445755004883, -1.7232416868209839, -1.2358590364456177]","[0.1279522031545639, -0.587859034538269, 2.327939748764038, 1.4438586235046387, -1.2125248908996582, 0.9567697644233704, -0.5496768951416016, -1.5500826835632324, 1.3170336484909058, -1.9822505712509155]"
21,16,1,"[0.13672977685928345, -0.95328289270401, -0.7669711112976074, 0.024659931659698486, -0.6596071720123291, -2.2199103832244873, -0.06785431504249573, 1.0397816896438599, 0.24517346918582916, -0.787039041519165, -2.6985583305358887, -0.6080548763275146, -2.746457815170288, -2.674570083618164, -1.5911411046981812, -2.256847381591797, -3.4783453941345215, -0.9618552923202515, -2.5866146087646484, -1.20261549949646]","[0.2675403356552124, -0.3937891721725464, -0.8029001355171204, 0.0022957567125558853, -0.4942309558391571, -2.4545435905456543, -0.051370080560445786, 1.52091383934021, 0.3060818016529083, -0.6288655400276184]"
21,16,2,"[2.9003453254699707, -1.5841039419174194, 1.8276680707931519, 0.17688360810279846, -0.8516795635223389, -0.6463543772697449, 0.09003598988056183, -2.1307930946350098, 0.4665970206260681, -0.24792861938476562, -3.7684621810913086, -1.2310504913330078, -6.909585952758789, -1.9382497072219849, -1.908229112625122, -0.3510494828224182, -3.425560712814331, -1.054856300354004, -1.3188656568527222, -0.8896405100822449]","[2.9033195972442627, -1.8679358959197998, 1.8288401365280151, 0.16102536022663116, -0.5893748998641968, 0.07178962230682373, 0.10230279713869095, -1.9282830953598022, 0.7511532306671143, -0.4274473190307617]"
21,16,3,"[-0.2721591591835022, 0.6591161489486694, 2.5343403816223145, 1.1202218532562256, -1.0818051099777222, 0.22529034316539764, -0.793552041053772, -2.0251376628875732, 0.3558890223503113, -1.3992997407913208, -3.128267526626587, -1.047043800354004, -8.950819969177246, -4.1957526206970215, -1.6734027862548828, -0.17068767547607422, -3.7357497215270996, 0.07449471950531006, 0.1664135456085205, -1.4424593448638916]","[-0.2457316666841507, 0.46343427896499634, 2.534235954284668, 1.1128383874893188, -0.7665460109710693, -0.398965060710907, -0.8162270784378052, -0.10953271389007568, -0.755269467830658, -1.2203445434570312]"
21,16,4,"[2.8047502040863037, -0.1860554814338684, -1.526473879814148, -2.0663931369781494, -0.5765103101730347, -2.433976888656616, -0.11143863201141357, -0.1093188151717186, 0.6354987621307373, 0.8126998543739319, -1.1811766624450684, -0.01146078109741211, -3.9032366275787354, -0.8468577861785889, -0.7740172147750854, -2.4446327686309814, -2.888073444366455, -1.8470849990844727, -2.8730945587158203, -0.6220057010650635]","[3.4817471504211426, -0.41346287727355957, -1.5187259912490845, -2.7210259437561035, -0.31858810782432556, -2.368739366531372, -0.04053296893835068, -0.02726759761571884, 0.628983199596405, 0.6834398508071899]"
21,16,5,"[2.5445353984832764, -1.2048605680465698, 2.6714937686920166, 0.262456476688385, -1.270751714706421, -1.8638545274734497, -0.8405172824859619, -1.6518739461898804, -0.11163830757141113, -2.5714941024780273, 2.042541980743408, -0.292300820350647, -7.467761993408203, 0.66119384765625, -0.6705422401428223, 0.38314056396484375, -2.203763008117676, 0.9447460174560547, 1.5280787944793701, -0.6022754907608032]","[-1.2508330345153809, -2.6944808959960938, 2.670760154724121, 1.991215467453003, -1.2820818424224854, -0.6033769845962524, -0.8691781163215637, -4.631458282470703, -0.822628915309906, -2.5025136470794678]"
21,16,6,"[-0.02229597419500351, -1.1452962160110474, -0.7667269706726074, -2.079911231994629, -0.4025202691555023, 0.24665044248104095, -0.2527797222137451, 0.43699002265930176, 0.5552940368652344, 1.1101266145706177, -3.049866199493408, -2.254455804824829, -2.805144786834717, -0.9080325365066528, -1.7610737085342407, -1.8596630096435547, -3.4183764457702637, -1.2044601440429688, -2.005842685699463, -1.546720266342163]","[0.07527945935726166, -1.189073085784912, -0.7574028372764587, -2.123725414276123, -0.6944634914398193, 0.29568997025489807, -0.2615226209163666, 0.8336048126220703, 0.4594999849796295, 1.111499309539795]"
21,16,7,"[2.3739778995513916, 0.09832567721605301, 3.2516469955444336, 1.1425319910049438, 0.0015844404697418213, -0.7742459774017334, -0.7561923265457153, -1.731303334236145, 0.7431491017341614, -0.4648081064224243, 1.492448091506958, 1.1909502744674683, -4.526189804077148, -3.345263957977295, -1.1489372253417969, -0.39020097255706787, -2.7727112770080566, 2.869917392730713, -1.9536857604980469, -1.2392747402191162]","[9.310395240783691, 3.4173381328582764, 3.2413291931152344, 1.152224063873291, -0.2943423092365265, -1.4242420196533203, -0.7700750231742859, 4.4346537590026855, 0.4521680176258087, -0.3286307156085968]"
21,16,8,"[-0.9291941523551941, -0.07304541021585464, -0.11401422321796417, -0.6500093936920166, -0.7197617292404175, 0.5839400887489319, -0.63371741771698, -2.1459238529205322, 0.4143643379211426, -2.0380566120147705, -2.8278255462646484, -1.985060453414917, -1.1334404945373535, -1.217036485671997, -1.41696298122406, -1.1641912460327148, -2.8761298656463623, -0.18225634098052979, -3.212646007537842, -1.1336668729782104]","[-0.9479068517684937, -0.30143746733665466, -0.40386962890625, -1.301996111869812, -1.1037061214447021, 0.6288012266159058, -0.7088335752487183, -1.0334755182266235, 0.4230470061302185, -2.067167282104492]"
21,16,9,"[0.6365326642990112, -0.350066602230072, -0.9869085550308228, -1.9783692359924316, -0.49932101368904114, -0.07959352433681488, -0.32331323623657227, 1.1239479780197144, 1.2853907346725464, 0.09915876388549805, -3.7689812183380127, -0.6865115165710449, -4.103778839111328, -2.3249597549438477, -1.525328278541565, -2.5556931495666504, -3.986374616622925, -2.2477691173553467, -2.97810697555542, -1.2037421464920044]","[0.6328144669532776, -0.009381890296936035, -0.9870864748954773, -1.9929884672164917, -0.2876116633415222, -0.07001674920320511, -0.29497230052948, 0.9954285025596619, 1.29499089717865, 0.13619664311408997]"
