init,targ,rollout_id,embedding,sampled_embedding
21,65,0,"[2.8873844146728516, -0.2752731740474701, 1.5252572298049927, 1.0413789749145508, 0.2911074161529541, -3.3863344192504883, -0.17707717418670654, -0.6546303033828735, 1.9527028799057007, 0.13573920726776123, -0.7440062761306763, 1.612655758857727, -4.464556694030762, 0.3269686698913574, -1.143437385559082, -1.7601659297943115, -2.6797070503234863, -0.7938607335090637, -3.479708671569824, -0.22503912448883057]","[2.1889729499816895, -1.2546348571777344, 1.52949857711792, 1.7923109531402588, -0.0880509614944458, -3.4197447299957275, -0.1236809566617012, -0.89516681432724, 1.9667291641235352, -0.4414706230163574]"
21,65,1,"[3.4212746620178223, 0.010882757604122162, 2.947385787963867, 1.1148078441619873, -0.2436959445476532, -1.5862300395965576, -0.3056894540786743, 0.2491021752357483, 0.6268222332000732, 0.5780579447746277, -0.7201434373855591, 0.9709745645523071, -4.09285831451416, -2.743734121322632, -1.6979694366455078, -1.40647292137146, -2.5753631591796875, -4.020070552825928, -3.4449758529663086, -0.21465539932250977]","[4.367201328277588, 2.724564790725708, 2.938037872314453, 1.0939382314682007, -0.09507566690444946, -2.13539457321167, -0.26502367854118347, 0.2717016637325287, 0.6526386141777039, 1.0028724670410156]"
21,65,2,"[2.407465696334839, -0.9023227691650391, 1.4998772144317627, 0.24603165686130524, 0.3940483331680298, -1.396570086479187, -0.2022879421710968, -0.850318193435669, 2.2950706481933594, -0.1703634262084961, -0.7078214883804321, -2.2021021842956543, -1.5454950332641602, -1.8282475471496582, -1.4826269149780273, -1.9229423999786377, -3.4469070434570312, 0.06039464473724365, -1.580414891242981, -1.3241474628448486]","[2.470942258834839, -1.0098055601119995, 1.7502292394638062, 0.22832940518856049, 0.7955086827278137, -1.2474461793899536, -0.19028021395206451, -0.23259508609771729, 2.5141384601593018, -0.28661683201789856]"
21,65,3,"[3.1471340656280518, -1.5197168588638306, 3.371473789215088, -1.1208702325820923, 0.8207366466522217, 0.2872493267059326, -0.45698022842407227, 0.28526291251182556, 0.441092848777771, -0.14716511964797974, -2.012763261795044, -1.309632658958435, -5.972240447998047, -6.442935943603516, -2.4100260734558105, -0.5076138973236084, -2.005713939666748, -2.0463979244232178, -1.8052163124084473, -0.9855990409851074]","[3.2277672290802, -1.6702076196670532, 3.3694212436676025, -1.1216506958007812, 0.9716598987579346, -0.15844503045082092, -0.5848869681358337, 0.5149909257888794, 0.28638654947280884, 0.13542452454566956]"
21,65,4,"[2.952124834060669, -0.3164606988430023, 1.320205569267273, -1.863003134727478, -0.3916812241077423, -3.340076208114624, -0.02049565315246582, 0.8993250727653503, 0.9294478297233582, 1.336866855621338, -3.43161678314209, 0.21716785430908203, -2.6592464447021484, -1.9866116046905518, -1.2734671831130981, -2.4677584171295166, -4.199162483215332, -1.5958280563354492, -3.33343243598938, -0.4571320414543152]","[3.0234484672546387, -0.6022833585739136, 1.3470864295959473, -2.072418689727783, -0.23515744507312775, -3.27632999420166, -0.0013847071677446365, 1.0048134326934814, 0.9253360629081726, 1.1844377517700195]"
21,65,5,"[-0.051459215581417084, -0.3283168077468872, 1.8645628690719604, -0.7461068034172058, -0.32020214200019836, 0.31350207328796387, -0.14992862939834595, 1.2710034847259521, 0.8506165146827698, -1.6240254640579224, -2.5597195625305176, -2.3343567848205566, -1.3292057514190674, -2.2121214866638184, -1.885800838470459, -1.9982904195785522, -3.568636417388916, -1.8210684061050415, -2.9485526084899902, -1.3150430917739868]","[-0.09117771685123444, -0.5216124057769775, 1.5245863199234009, -0.6484124660491943, -0.3235630393028259, 0.4299931526184082, -0.15724897384643555, 1.083513617515564, 0.8425313830375671, -1.590205430984497]"
21,65,6,"[2.4614500999450684, -1.9303370714187622, 3.3967151641845703, 0.12383069097995758, -0.24900922179222107, 0.9334045648574829, -1.073397159576416, -2.317589282989502, 0.3491826057434082, 0.0704384297132492, -2.555924892425537, -2.567777156829834, -2.7750840187072754, -2.6210408210754395, -2.5124526023864746, -0.5880545377731323, -3.7654292583465576, 0.10127758979797363, -1.7572460174560547, -1.6655794382095337]","[2.6213531494140625, -1.9623386859893799, 3.4063239097595215, 0.1159299984574318, -0.3867233991622925, 1.10830819606781, -1.0795763731002808, -0.8539178371429443, 0.22635307908058167, 0.07165732234716415]"
21,65,7,"[0.35245150327682495, -1.0853102207183838, 1.9320335388183594, -0.15146473050117493, 0.3763495981693268, 1.9015614986419678, 0.30378565192222595, 0.41119128465652466, -0.11399717628955841, 0.28201258182525635, -3.5684571266174316, -2.797257423400879, -1.405181884765625, -2.3939216136932373, -2.3373193740844727, -1.3942632675170898, -3.5423812866210938, -2.3592610359191895, -2.9595301151275635, -1.6772961616516113]","[0.39642712473869324, -1.0237993001937866, 1.6981362104415894, -0.1263701617717743, 0.2861766219139099, 1.6634106636047363, 0.29735568165779114, 0.49004051089286804, -0.22041934728622437, 0.369889497756958]"
21,65,8,"[-0.6803527474403381, -1.3874813318252563, 3.8401615619659424, 1.013899564743042, -0.9205460548400879, 0.5272347927093506, -0.6878644824028015, -0.7573105096817017, 1.2183164358139038, -2.0808918476104736, -2.479548454284668, -1.9068986177444458, -5.6534528732299805, -2.979580879211426, -0.7252382040023804, -0.3208651542663574, -3.3929171562194824, 2.0594472885131836, -2.304453134536743, -0.9154335260391235]","[-0.7068616151809692, -1.6344411373138428, 3.837005376815796, 0.9020136594772339, -1.6873433589935303, 0.6314958930015564, -0.7326663136482239, 9.105977058410645, 1.239848017692566, -2.1171021461486816]"
21,65,9,"[2.469648599624634, 0.19090130925178528, 1.1111811399459839, -2.303398370742798, -0.20069244503974915, -0.9878436326980591, -0.20243212580680847, 1.185573935508728, 0.2160925418138504, 0.6628381013870239, -1.3160760402679443, -0.4977606534957886, -1.66244375705719, 0.28997325897216797, -0.964224100112915, -2.594360113143921, -3.9175312519073486, -1.670326828956604, -3.2302825450897217, -0.5868202447891235]","[2.4264354705810547, 0.6023598909378052, 1.1091370582580566, -2.5031898021698, 0.1703507900238037, -0.9786300659179688, -0.17207138240337372, 0.9566195011138916, 0.22355294227600098, 0.7314772605895996]"
