init,targ,rollout_id,embedding,sampled_embedding
63,16,0,"[2.6331140995025635, -0.11559732258319855, 0.2905891537666321, 0.4583015441894531, -0.9224799871444702, -0.3374313712120056, -0.8127658367156982, -2.066617012023926, -1.1232417821884155, -0.14995288848876953, -0.04199075698852539, 0.1267644166946411, -7.812150001525879, -1.2826334238052368, -1.368323564529419, 0.3394613265991211, -2.792496919631958, 0.023844242095947266, -0.4851033687591553, -1.0454050302505493]","[1.8793442249298096, -0.08415192365646362, 0.29070845246315, 0.7293832302093506, -0.6522808074951172, 0.8397209048271179, -0.7422043085098267, -2.826401710510254, -1.3954827785491943, -0.5631870031356812]"
63,16,1,"[0.6594614386558533, -0.9550877809524536, 0.5643805861473083, -1.2394927740097046, -1.3660664558410645, -1.3541868925094604, -0.2724224328994751, 0.6589161157608032, -0.021183118224143982, -1.3069133758544922, -3.595271587371826, -1.6397308111190796, -1.4204990863800049, -0.6322356462478638, -1.7139828205108643, -1.5119986534118652, -3.0181922912597656, -0.9686932563781738, -1.969971776008606, -1.350611925125122]","[0.6434231400489807, -0.7677120566368103, 0.04194784164428711, -1.7985315322875977, -1.4668846130371094, -1.4927747249603271, -0.28786924481391907, 0.8095399737358093, -0.1565159559249878, -1.3215243816375732]"
63,16,2,"[-0.08780742436647415, -0.7405476570129395, 0.4572552442550659, -1.4046659469604492, -2.101736068725586, 0.4082610011100769, 1.1055041551589966, -0.6350811719894409, -0.24295653402805328, -0.8715316653251648, -2.6076927185058594, -1.6463508605957031, -3.8359251022338867, -0.4612998962402344, -1.4795212745666504, -1.7032783031463623, -3.382052421569824, -0.8497986197471619, -2.337573289871216, -1.166340947151184]","[0.12107307463884354, -0.8151524662971497, 0.46928489208221436, -0.8098477721214294, -2.2750356197357178, 0.3980117738246918, 1.1245256662368774, -0.20517948269844055, -0.24624156951904297, -1.4460244178771973]"
63,16,3,"[3.252326726913452, 0.24840036034584045, 0.8745073080062866, -0.5591967701911926, -0.20539364218711853, -0.5481228828430176, 0.007170915603637695, 0.7338470220565796, 0.6319172382354736, -1.233618974685669, 2.29605770111084, -1.5720926523208618, -2.467979907989502, -3.1767356395721436, -1.6642425060272217, -0.5480219125747681, -0.10978865623474121, -2.4017679691314697, -0.29499268531799316, -0.7997139692306519]","[7.463292121887207, 0.5630375146865845, 1.043334722518921, -0.5748761296272278, -0.00937342643737793, 0.02817755937576294, 0.9534872174263, 0.8098910450935364, 1.3143208026885986, -1.2835818529129028]"
63,16,4,"[3.1088900566101074, -1.3767008781433105, -1.2399526834487915, -0.12812145054340363, -0.7893610000610352, -1.7745192050933838, 0.163536936044693, 0.577610194683075, 0.7326378226280212, 0.05031440034508705, -0.9396127462387085, -0.41768622398376465, -3.3680055141448975, -1.7159042358398438, -1.2687225341796875, -2.1177449226379395, -2.0236904621124268, -2.345029354095459, -2.9553821086883545, -0.740361213684082]","[3.39654541015625, -2.503767967224121, -1.2708494663238525, -0.07471556961536407, -0.8694190979003906, -1.8882219791412354, 0.271830677986145, 0.5807209610939026, 0.7356917858123779, -1.4856181144714355]"
63,16,5,"[2.543501377105713, 0.4176510274410248, -0.06034545600414276, -0.7591000199317932, -0.23660334944725037, -1.0406454801559448, -0.41995567083358765, 1.000413179397583, -0.04341145604848862, -0.8481690883636475, 0.6422662734985352, -1.7678215503692627, -7.091796875, 0.6630003452301025, -0.7337487936019897, -2.7771215438842773, -3.728665351867676, -2.6570515632629395, -1.587325096130371, -0.8015267252922058]","[-0.03867816925048828, 0.43135780096054077, -0.060808975249528885, -1.095261812210083, 0.18740442395210266, -1.0163053274154663, -0.41233697533607483, 0.9303435683250427, -0.022201308980584145, -0.6898699402809143]"
63,16,6,"[0.27310919761657715, -0.7045555710792542, -1.0156779289245605, -1.9659688472747803, -1.256129264831543, -2.5329763889312744, -0.033838748931884766, 0.38159245252609253, 1.065522313117981, 1.3587706089019775, -2.2780468463897705, 0.029033422470092773, -3.626552104949951, 1.4986073970794678, -0.500657320022583, -2.1960411071777344, -2.4473447799682617, -1.3007113933563232, -2.4670920372009277, -0.6246106624603271]","[0.21774284541606903, -1.140545129776001, -1.0189673900604248, 3.2128055095672607, -2.3016865253448486, -2.566636562347412, -0.013050267472863197, 0.7466819286346436, 1.097785234451294, 1.053591012954712]"
63,16,7,"[0.10201532393693924, -0.32248643040657043, 2.045649766921997, -0.002973124384880066, 0.34023377299308777, 0.5004643797874451, -1.2666258811950684, 0.0944107249379158, 2.109546184539795, -2.176633834838867, -1.7281805276870728, -1.841707468032837, -6.620216369628906, 0.37014198303222656, -1.0500402450561523, -0.20846712589263916, -2.363316059112549, 1.8074066638946533, -1.6912556886672974, -0.9694268107414246]","[0.3451109826564789, -0.46204471588134766, 2.0463409423828125, 1.3953088521957397, 0.1584363579750061, 1.0141116380691528, -1.2448264360427856, -13.78168773651123, 1.984831690788269, -2.0717506408691406]"
63,16,8,"[-0.38725948333740234, -0.8658785820007324, -0.22873224318027496, -1.0321884155273438, -2.0710272789001465, -1.7611339092254639, -0.16711750626564026, 0.7702680230140686, -0.12182935327291489, 0.8129256367683411, -3.932002544403076, -2.1929147243499756, -2.589759111404419, 0.6855249404907227, -0.7127041816711426, -2.14731502532959, -3.431549310684204, 0.012640237808227539, -2.6277999877929688, -1.1792367696762085]","[-0.405777245759964, -0.9926964044570923, -0.2283792942762375, -2.695535659790039, -1.3673570156097412, -1.804839849472046, -0.20735572278499603, -0.21033304929733276, -0.14468549191951752, 0.25642651319503784]"
63,16,9,"[-1.286705493927002, -0.5602142810821533, -1.1757909059524536, -1.8732821941375732, -1.1853069067001343, 0.7417176365852356, -0.20657771825790405, -0.8996685743331909, 0.0061853379011154175, -0.024281855672597885, -2.2108917236328125, -3.3122963905334473, -1.7115920782089233, -0.8447588682174683, -2.2647831439971924, -1.677485704421997, -3.416252613067627, -1.678790807723999, -2.880136251449585, -1.8809866905212402]","[-1.334362268447876, -0.4980333149433136, -1.1244903802871704, -2.583308219909668, -1.2331405878067017, 0.8246734738349915, -0.17196908593177795, -0.7486945986747742, -0.02679063379764557, 0.17069730162620544]"
63,16,10,"[3.1228504180908203, -0.6527765393257141, -1.4414387941360474, -1.5326236486434937, -0.3593656122684479, -2.5287859439849854, -0.19567883014678955, 0.35088399052619934, 0.46374863386154175, 0.607545793056488, -1.686998724937439, 1.2963787317276, -4.137137413024902, -1.0832631587982178, -1.0380170345306396, -2.656611442565918, -3.218475580215454, -2.0738167762756348, -3.7100982666015625, -0.5831289291381836]","[3.06817889213562, -2.6896913051605225, -1.442529320716858, -1.6523563861846924, -0.26694443821907043, -2.5047881603240967, -0.18346837162971497, 0.408437043428421, 0.4851040244102478, 0.9315837621688843]"
63,16,11,"[2.8102664947509766, -0.9026193022727966, -1.1264711618423462, -1.8676621913909912, -0.3981735408306122, -2.0706570148468018, 0.1817161738872528, 0.0037307292222976685, -0.20887155830860138, -0.3314889669418335, -1.0707780122756958, -1.6000573635101318, -1.2459964752197266, -1.2551827430725098, -0.6785844564437866, -2.1378328800201416, -2.2327067852020264, -1.2240755558013916, -0.7134444713592529, -0.7343814373016357]","[2.8718888759613037, -0.32023048400878906, -0.8674991130828857, -2.0316359996795654, -0.5217521786689758, -2.2667369842529297, 0.09874722361564636, 0.4641207456588745, -0.42938104271888733, -0.4656831622123718]"
63,16,12,"[1.5155888795852661, -1.1962554454803467, -1.1663682460784912, 1.632501482963562, -1.7779948711395264, -2.824864387512207, -0.1771971881389618, -0.2127399444580078, 0.15476980805397034, 0.864211916923523, -3.396040678024292, -2.7493438720703125, -1.7497526407241821, -1.7016360759735107, -2.6141579151153564, -1.9752521514892578, -3.562108278274536, -3.089625120162964, -1.870239019393921, -1.7039966583251953]","[1.4920070171356201, -1.145041584968567, -1.0357086658477783, 1.7408175468444824, -1.6251106262207031, -2.8205902576446533, -0.18194496631622314, -0.25761833786964417, -0.01531355082988739, 0.7773740291595459]"
63,16,13,"[-1.8336341381072998, -1.0250500440597534, 0.9474829435348511, -1.987413763999939, -0.36573514342308044, -1.2347861528396606, -0.25527334213256836, 0.9234861731529236, 0.11186657845973969, 0.10942114144563675, -1.0820143222808838, -0.200323224067688, -2.830631732940674, -1.5712757110595703, -1.558457612991333, -2.14591908454895, -3.110144853591919, -1.3977112770080566, -3.1013975143432617, -1.195225477218628]","[-1.7229218482971191, -2.4122917652130127, 0.9110949039459229, -1.809890866279602, -0.25698432326316833, -1.169880986213684, -0.21886593103408813, 0.7420668005943298, 0.07485982775688171, 0.37342530488967896]"
63,16,14,"[0.604141354560852, -1.0472139120101929, 0.5158937573432922, -1.114052414894104, -1.349219560623169, -0.20547334849834442, -0.24902987480163574, -1.4773811101913452, 0.06194527447223663, -1.2480465173721313, -2.983670234680176, -2.137420654296875, -3.517237663269043, -2.4395251274108887, -2.03517484664917, -1.6796629428863525, -3.346484661102295, -0.9242189526557922, -2.497030258178711, -1.526533603668213]","[0.5783942341804504, -1.0325860977172852, 0.5259374976158142, -1.1330997943878174, -1.4912734031677246, -0.0966494232416153, -0.2626885771751404, -1.3310956954956055, 0.15844792127609253, -1.354109287261963]"
63,16,15,"[1.4626860618591309, 0.12097027152776718, -0.14849333465099335, 1.1032512187957764, -1.1917072534561157, -1.4877198934555054, -0.43175238370895386, 0.3448764681816101, 0.7547181248664856, 0.29397305846214294, -0.6823759078979492, -2.2124345302581787, -2.773759603500366, -1.6125833988189697, -0.9271985292434692, -2.5456957817077637, -2.6960885524749756, -2.037461280822754, -2.240975856781006, -1.0693100690841675]","[1.6341875791549683, -0.024628259241580963, -0.07069263607263565, 1.0454764366149902, -1.1310045719146729, -1.5539926290512085, -0.4189717471599579, 0.4691375494003296, 0.5790067315101624, 0.4990847408771515]"
63,16,16,"[-0.10102082043886185, -0.2712489366531372, -0.6734851598739624, -1.5627198219299316, -1.5367544889450073, -0.139212504029274, -0.1633673906326294, 1.6246131658554077, -0.2635599970817566, -0.6659785509109497, -3.190969944000244, -2.123636245727539, -3.863373041152954, -0.3009169101715088, -1.7728952169418335, -2.3456084728240967, -3.6784090995788574, -2.4358954429626465, -3.095964193344116, -1.343793272972107]","[-0.09093569219112396, -0.190152108669281, -0.6197495460510254, -2.5498673915863037, -1.4648243188858032, -0.287943571805954, -0.17401696741580963, 1.6052067279815674, -0.2837529182434082, -0.9790666103363037]"
63,16,17,"[1.0019451379776, -0.3846589922904968, -0.35154086351394653, -0.9259052872657776, -0.2489698827266693, 1.3620392084121704, -1.0830273628234863, 0.06899592280387878, -0.4583777189254761, 0.6467375159263611, -1.9098728895187378, -1.7963995933532715, -2.868614673614502, -1.7513877153396606, -1.2043529748916626, -1.683310866355896, -3.0190768241882324, -0.3928423523902893, -2.4023618698120117, -1.1515531539916992]","[0.9658777117729187, -0.3135652542114258, -0.3789273798465729, -1.0342469215393066, 0.030415505170822144, 1.7404186725616455, -1.0770772695541382, 0.37923651933670044, -0.5189551711082458, 0.5501155257225037]"
63,16,18,"[0.589870810508728, -0.797853946685791, 1.8230830430984497, -2.3092730045318604, -0.47532200813293457, -1.0194661617279053, -0.25392115116119385, 1.464297890663147, -0.2984733581542969, 1.8103734254837036, -3.718231201171875, -1.5936176776885986, -1.4736723899841309, 1.000096082687378, -1.408621072769165, -2.1684272289276123, -3.2665786743164062, -1.4629647731781006, -3.1078226566314697, -1.276673674583435]","[0.5878535509109497, -0.6198984384536743, 1.9097098112106323, 0.2711524963378906, -0.33402663469314575, -0.8783424496650696, -0.30811238288879395, 1.5915361642837524, -0.27367937564849854, 2.153665781021118]"
63,16,19,"[-1.2163301706314087, -1.4272383451461792, 1.0365036725997925, -1.2179921865463257, -1.1883898973464966, 1.5933421850204468, -0.7722902297973633, -2.0507936477661133, -0.840222179889679, -1.158606767654419, 0.09078812599182129, -2.888641357421875, -3.090221881866455, -2.3512301445007324, -0.9384135007858276, -0.8177850842475891, -3.008388042449951, -0.2452869415283203, -0.2191295623779297, -1.1097725629806519]","[-0.12213122844696045, -1.4256324768066406, 0.9496477246284485, -1.0079023838043213, -1.3911370038986206, 1.1914209127426147, -0.781457781791687, -1.7806508541107178, -1.385115146636963, -0.7059196829795837]"
63,16,20,"[2.655747413635254, -0.2915019392967224, -1.1866037845611572, -1.154461145401001, 0.17575180530548096, -1.7640618085861206, -0.09190452098846436, 0.0477241575717926, 0.48914724588394165, -0.9111434817314148, -0.7156121730804443, -1.1306391954421997, -2.9846150875091553, -2.8206026554107666, -1.2502171993255615, -2.305539131164551, -2.4197885990142822, -2.4474334716796875, -2.574164628982544, -0.9509860277175903]","[3.3331050872802734, -0.10589471459388733, -1.1472405195236206, -1.112715721130371, 0.15018171072006226, -1.6652555465698242, -0.215241938829422, 0.040663205087184906, 0.44596296548843384, -1.58095121383667]"
