init,targ,rollout_id,embedding,sampled_embedding
51,11,0,"[-1.4715900421142578, -0.6166779398918152, -0.7007812857627869, 0.4996611475944519, -0.5993008613586426, -0.4139207601547241, -0.0807182788848877, 0.4386805593967438, 1.3337541818618774, -0.4919150173664093, -0.9881082773208618, -0.38728344440460205, -3.7230224609375, -1.7245793342590332, -1.0625145435333252, -1.6896921396255493, -3.4168286323547363, -0.8073589205741882, -1.8989170789718628, -0.831986665725708]","[-2.018731117248535, -0.7492281794548035, -0.691878080368042, 0.5961827635765076, -1.0104174613952637, -0.4497706890106201, -0.0551687628030777, 0.2013690322637558, 1.4019050598144531, -0.8065012693405151]"
51,11,1,"[2.669379472732544, -0.7266203165054321, 0.43704932928085327, 0.03351158648729324, -0.2353959083557129, -0.9881947636604309, -1.0421569347381592, -2.3222193717956543, -1.858234167098999, -0.9688341021537781, 2.4076433181762695, 0.2168339490890503, -7.90485954284668, -1.1139270067214966, -1.34294855594635, 0.3883640766143799, -1.6759188175201416, -0.8216809034347534, 1.8369462490081787, -0.4603813886642456]","[17.03091049194336, 0.5499355792999268, 0.4368427097797394, -0.0729839876294136, -0.023432090878486633, -4.293337821960449, -0.9421908259391785, -1.7686891555786133, 3.2210757732391357, -0.6365711092948914]"
51,11,2,"[-0.20150989294052124, -1.1286301612854004, -2.2446088790893555, -0.42586249113082886, -2.375337839126587, 0.6878250241279602, -0.08717837929725647, -0.9243526458740234, 0.22368089854717255, -0.19348552823066711, -4.180420398712158, -1.6967133283615112, -0.08403909206390381, -1.094533085823059, -1.607374906539917, -1.4902615547180176, -3.7405223846435547, -0.7431837320327759, -2.824230194091797, -1.3820194005966187]","[-0.19953982532024384, -1.3067967891693115, -1.1650323867797852, -0.46273279190063477, -2.020961046218872, 0.9176821708679199, -0.07822585850954056, -0.6477832198143005, 0.2868342697620392, -0.3032021224498749]"
51,11,3,"[-0.3207674026489258, -0.6846588850021362, 0.5949446558952332, -1.6202127933502197, -1.2044073343276978, 0.8014848232269287, -0.36930906772613525, 0.3506126403808594, 1.6014577150344849, -1.141398549079895, -2.30623722076416, -1.719748854637146, -3.5933892726898193, -1.1182211637496948, -1.9015650749206543, -1.7104138135910034, -3.248943328857422, -2.114196300506592, -1.4463483095169067, -1.2876101732254028]","[-0.26064184308052063, -0.7845205068588257, 0.5727928280830383, -1.7804685831069946, -0.9534626007080078, 0.6676195859909058, -0.4062039256095886, 0.5652817487716675, 1.3799635171890259, -0.9324716329574585]"
51,11,4,"[2.9209446907043457, -0.09740759432315826, -0.042981311678886414, 0.6395512223243713, -1.171618938446045, -1.0541276931762695, -0.12157061696052551, 0.46513304114341736, -0.6997450590133667, 0.07639699429273605, -0.6771284341812134, -0.3419612646102905, -5.701268672943115, -1.2427334785461426, 0.1385362148284912, -0.4552244544029236, -1.6785807609558105, 1.01106858253479, -1.130445957183838, -0.3899102210998535]","[4.041651248931885, -0.260814368724823, -0.041698064655065536, 0.19892427325248718, -0.5292187929153442, -0.5771631002426147, 0.1160898208618164, 1.895229697227478, -0.7369649410247803, -0.08663090318441391]"
51,11,5,"[2.4079408645629883, 1.255523681640625, 2.281073808670044, 0.4903455972671509, -1.1239010095596313, -0.10395536571741104, 0.7045652270317078, -1.6730823516845703, 1.227853536605835, -1.52372145652771, -1.8981512784957886, -0.6512644290924072, -8.014646530151367, -5.34933614730835, -1.6244641542434692, 0.34693706035614014, -3.8328113555908203, 1.1745271682739258, -0.978940486907959, -1.347320795059204]","[2.3309731483459473, 0.2151731252670288, 2.280649185180664, 0.49458587169647217, -1.1282657384872437, 1.1117045879364014, 0.6989443898200989, -5.422366619110107, 1.1699000597000122, -1.4909756183624268]"
51,11,6,"[-0.6402986645698547, 0.36892837285995483, -0.6722046136856079, -2.2806146144866943, -0.9141312837600708, -1.4515740871429443, 0.9086397290229797, -0.5818454623222351, -0.24516697227954865, -0.13740412890911102, -2.3257172107696533, -1.131103515625, -3.942593574523926, 0.4292421340942383, -0.7140940427780151, -1.77838134765625, -3.165572166442871, 0.4534754753112793, -1.5480384826660156, -0.9330991506576538]","[-0.43900302052497864, 0.23430801928043365, -0.6692149639129639, -2.4474875926971436, -1.745887279510498, -1.3983820676803589, 0.8973820805549622, 1.4997735023498535, -0.3965790271759033, -0.1348685473203659]"
51,11,7,"[-1.5285059213638306, -1.0431150197982788, 0.23684242367744446, -0.9800516963005066, -1.3963375091552734, -1.1661063432693481, 0.4351046085357666, -0.7843750715255737, 0.03448556363582611, -0.8392342329025269, -1.5693817138671875, -2.404252529144287, -3.2459053993225098, -2.632093667984009, -2.0240485668182373, -1.654236078262329, -3.7030067443847656, -0.7662826776504517, -2.9679183959960938, -1.7152745723724365]","[-1.2038679122924805, -0.9519911408424377, 0.1997223198413849, -0.9602754712104797, -1.5196844339370728, -1.3497378826141357, 0.42962875962257385, -0.39656490087509155, -0.07104764133691788, -0.7546321749687195]"
51,11,8,"[2.5040225982666016, -0.3533627688884735, 2.4753146171569824, 1.0215697288513184, -0.7798948287963867, -0.8073099851608276, -0.4389558434486389, -1.4362119436264038, 0.3458547592163086, -2.776430130004883, 1.3731286525726318, 0.5982950925827026, -7.288562774658203, 1.2018070220947266, -1.8102433681488037, -0.474139928817749, -3.2142794132232666, -0.9230618476867676, 0.8102462291717529, -0.9574108123779297]","[1.254950761795044, -3.377615213394165, 2.4746992588043213, -6.302105903625488, -1.0389957427978516, -0.7178650498390198, -0.4925203323364258, -0.9058747291564941, 0.8308892250061035, -2.8111517429351807]"
51,11,9,"[-0.22493743896484375, -1.2338618040084839, 0.6728909611701965, -0.4347999691963196, -1.0517346858978271, 0.0816602110862732, -0.6354498267173767, 0.9951299428939819, -0.17569191753864288, -1.3364018201828003, -2.2364444732666016, -1.858304500579834, -3.334749937057495, -2.8251755237579346, -2.342404365539551, -2.0881950855255127, -3.3233728408813477, -2.6259045600891113, -3.0076024532318115, -1.548335313796997]","[-0.2421523481607437, -1.1283138990402222, 0.6725070476531982, -0.443665087223053, -0.9582181572914124, 0.09694471210241318, -0.5804511904716492, 0.907076358795166, -0.16637073457241058, -1.3101601600646973]"
