init,targ,rollout_id,embedding,sampled_embedding
26,61,0,"[-0.9806792140007019, -0.9979127645492554, -0.27305418252944946, 0.9255691170692444, 0.7791389226913452, -0.9820691347122192, -0.1047755777835846, 0.22428330779075623, 0.5539339184761047, -1.5814785957336426, -1.1243257522583008, -1.527672290802002, -1.6230970621109009, -1.416976809501648, -1.3694852590560913, -1.6934908628463745, -2.638183116912842, -1.9226235151290894, -1.8076026439666748, -1.1505255699157715]","[-1.4581433534622192, -1.0402883291244507, -0.20035430788993835, 1.056854009628296, 0.476691871881485, -1.0177831649780273, -0.049115464091300964, 0.1464858055114746, 0.6286009550094604, -1.8102490901947021]"
26,61,1,"[1.8173588514328003, 0.6715846657752991, 2.0302436351776123, -0.08094307780265808, 1.9271436929702759, -0.4826244115829468, -0.12086984515190125, 0.16908866167068481, -0.19882522523403168, -0.3819088935852051, -2.1143786907196045, -1.5310022830963135, -1.7854411602020264, -1.834597110748291, -1.0621777772903442, -2.231001853942871, -3.2668070793151855, -1.1220321655273438, -2.193563461303711, -0.8459053039550781]","[2.0519700050354004, 0.8938973546028137, 1.9363124370574951, -0.13274531066417694, 2.207815647125244, -0.723400890827179, -0.10050229728221893, 0.5790098905563354, -0.10858989506959915, -0.1559387743473053]"
26,61,2,"[0.6597065329551697, -1.9238194227218628, 3.1977760791778564, 0.4835437536239624, 1.8345661163330078, -0.3909178376197815, -0.6647087931632996, -2.1167526245117188, 0.041799746453762054, 0.18887008726596832, -0.6421328783035278, -0.3631892204284668, -4.906771659851074, -2.7920937538146973, -2.129352331161499, -0.21432530879974365, -2.7512505054473877, 1.506969928741455, 0.49472784996032715, -1.5628217458724976]","[0.7274927496910095, -2.599853515625, 3.206460952758789, 0.47679170966148376, 2.0448341369628906, 0.432442843914032, -0.6406329870223999, 0.5076682567596436, 1.7868249416351318, 0.09730059653520584]"
26,61,3,"[-0.9837459921836853, -0.46208834648132324, 2.0046041011810303, 1.1208975315093994, 1.576770305633545, -0.6112138032913208, -0.6347948312759399, -0.5907960534095764, 1.4967650175094604, -0.8863658308982849, 2.519357681274414, -2.1933865547180176, -3.9329774379730225, -1.2925732135772705, -1.394643783569336, -0.005114197731018066, -2.8808982372283936, 2.719454288482666, -0.8840569257736206, -1.4539563655853271]","[3.4752206802368164, -0.5242754220962524, 1.98883056640625, 0.9862825274467468, 1.9933817386627197, -1.3478786945343018, -0.6881044507026672, 12.54759693145752, 1.1081116199493408, -0.7094563245773315]"
26,61,4,"[1.5681341886520386, -0.0738624855875969, -1.509924292564392, -1.1980103254318237, 0.84189772605896, -0.5449823141098022, -0.15219038724899292, 0.6755788326263428, 1.6199275255203247, -1.8103716373443604, -0.9388535022735596, -1.1035246849060059, -2.927295207977295, -1.5710457563400269, -1.4991792440414429, -1.730763554573059, -3.1949291229248047, -2.02302885055542, -0.9200174808502197, -0.977458119392395]","[2.43076753616333, -0.1501629501581192, -1.4893639087677002, -1.5153225660324097, 0.9667955636978149, -0.41177546977996826, -0.10002106428146362, 0.7443923354148865, 1.5739904642105103, -1.9009642601013184]"
26,61,5,"[1.4175206422805786, -0.6934687495231628, 1.032155990600586, 0.8522712588310242, 1.3306734561920166, -0.4182751774787903, 0.5969656705856323, -1.913962483406067, 0.5117121934890747, -0.4063573479652405, 3.8729519844055176, -2.3400967121124268, -3.564021348953247, -0.436092734336853, -1.2881627082824707, 0.3072000741958618, -3.202265977859497, 1.4781711101531982, 1.4833459854125977, -1.201253890991211]","[-2.377847671508789, -0.8856580257415771, 0.9957744479179382, 1.429288625717163, 1.324563980102539, 0.75002521276474, 0.5864061713218689, -6.993442535400391, -0.16817468404769897, -0.36846140027046204]"
26,61,6,"[1.513825535774231, -0.16236314177513123, 2.6301393508911133, 0.8770627379417419, 1.2792456150054932, -1.4772391319274902, -0.3778517246246338, 0.7851783633232117, 0.8333425521850586, -1.2480847835540771, -2.5535354614257812, -0.8755820989608765, -3.993314504623413, -1.9912238121032715, -1.4227147102355957, -1.9868619441986084, -2.5910067558288574, -0.888770341873169, -3.2995424270629883, -0.9356153607368469]","[1.674111008644104, -0.33617615699768066, 2.632981061935425, 0.8622310161590576, 0.8697532415390015, -1.4340569972991943, -0.39784929156303406, 1.3290185928344727, 0.8070706129074097, -1.2455555200576782]"
26,61,7,"[3.3711116313934326, 0.2886906564235687, 3.5662951469421387, 0.4291626811027527, 2.697511672973633, -1.9740307331085205, -0.4604703187942505, 0.19998234510421753, 0.24508367478847504, -0.08754562586545944, -1.923302173614502, -1.182944416999817, -4.777676582336426, -1.4371072053909302, -1.5867083072662354, -2.042104482650757, -2.68186092376709, -1.1007707118988037, -2.08923077583313, -0.9116747975349426]","[3.598985195159912, 0.5977482795715332, 3.558271646499634, 0.49449363350868225, 2.5064988136291504, -2.0986249446868896, -0.4756733179092407, 0.4775397777557373, -0.009012594819068909, 0.10141871124505997]"
26,61,8,"[2.73922061920166, -1.6282657384872437, 3.226553201675415, 0.42264246940612793, 2.315747022628784, -0.861056923866272, -0.21612662076950073, -1.1080374717712402, 0.5919273495674133, -0.04867072030901909, -3.0296220779418945, -1.8198970556259155, -9.087061882019043, -2.8025283813476562, -2.597409725189209, -1.4019006490707397, -3.5797343254089355, -2.010951042175293, -3.620692253112793, -1.2395204305648804]","[2.7239274978637695, -1.8976737260818481, 3.2264513969421387, 0.28908494114875793, 2.197821855545044, -0.8256869912147522, -0.2532939910888672, -0.9293525815010071, 0.5977008938789368, -0.07485751062631607]"
26,61,9,"[2.5427677631378174, -0.8257684111595154, 1.9081190824508667, 1.0681965351104736, 1.761836051940918, 0.9219889044761658, -0.03412836790084839, -0.7036370038986206, -0.21533744037151337, -0.10009881108999252, -1.2098968029022217, -2.129176139831543, -8.346116065979004, -1.274627685546875, -2.1693882942199707, -0.44441771507263184, -3.597127914428711, -0.22549980878829956, 0.18027973175048828, -1.477276086807251]","[2.49471378326416, -0.745265543460846, 1.9081165790557861, 1.026405930519104, 1.8730164766311646, 1.0010812282562256, 0.007699113339185715, -1.6746597290039062, 0.010580480098724365, -0.0719245970249176]"
26,61,10,"[2.4708974361419678, -0.6308011412620544, -1.2475917339324951, 0.20634149014949799, 0.6428495645523071, -2.48461651802063, -0.22618108987808228, 0.3565841615200043, 0.8970040678977966, -1.2421480417251587, -2.814938545227051, -2.979649543762207, -7.357888221740723, -1.3060803413391113, -1.411278486251831, -1.7731430530548096, -3.9245963096618652, -1.3062934875488281, -2.619637966156006, -1.1570689678192139]","[2.562680959701538, -0.7486599683761597, -1.2475107908248901, 0.49849140644073486, 0.21299073100090027, -2.465312957763672, -0.20164132118225098, 0.3515642285346985, 0.883414089679718, -1.2851886749267578]"
26,61,11,"[2.7823076248168945, -0.57548588514328, 1.7901679277420044, 0.9730920195579529, 1.6808116436004639, -1.0625063180923462, 0.9743457436561584, -1.4034733772277832, 1.0245683193206787, -0.4444248676300049, -3.7924838066101074, -2.611842393875122, -11.729264259338379, -0.5986829996109009, -2.875235080718994, -1.009812593460083, -2.6728248596191406, -3.928468942642212, -2.6377344131469727, -1.3634027242660522]","[2.8047399520874023, -0.5433391332626343, 1.7901780605316162, 0.32078248262405396, 1.737226963043213, -1.173349380493164, 0.9897283315658569, -1.384006381034851, 1.0318149328231812, -0.7247843742370605]"
26,61,12,"[2.894740343093872, -0.5909935235977173, 2.6903460025787354, 0.933113157749176, 1.9444572925567627, -2.424790143966675, -0.3332054615020752, 0.7784562110900879, 0.7741196155548096, -0.06582104414701462, -3.1176857948303223, -1.4157092571258545, -8.743760108947754, -4.1658782958984375, -2.597132444381714, -2.162191390991211, -3.4363625049591064, -1.7460896968841553, -3.9004476070404053, -1.571138858795166]","[2.829807996749878, -0.21647849678993225, 2.69004225730896, 0.9390605688095093, 1.893041729927063, -2.575465440750122, -0.2862789034843445, 0.5438616871833801, 0.7636806964874268, -0.29932451248168945]"
26,61,13,"[0.5543081760406494, 0.714485764503479, -0.7848944067955017, 0.5799857378005981, 0.9958757162094116, 0.05688444525003433, -0.09349146485328674, 1.5256839990615845, 1.7023804187774658, 0.8082922697067261, -2.313936710357666, -0.9209350943565369, -3.5249183177948, -2.0032877922058105, -1.936628818511963, -1.8692047595977783, -3.478940010070801, -1.4227341413497925, -2.244256019592285, -1.28435218334198]","[0.5768262147903442, 0.6201940178871155, -0.7914347648620605, 0.6325435042381287, 0.9300169944763184, -0.13761207461357117, -0.026698105037212372, 1.338834285736084, 1.872892141342163, 0.9443352222442627]"
26,61,14,"[2.6861934661865234, -0.7799968123435974, 2.190769910812378, 1.1141209602355957, 1.1802914142608643, -1.327026128768921, -0.6679272055625916, -0.9944232702255249, -0.7703469395637512, -1.3205991983413696, -1.0834102630615234, -0.08324503898620605, -8.971198081970215, 0.07257199287414551, -2.666879653930664, -0.13621258735656738, -3.192364454269409, -1.1573508977890015, 1.3863377571105957, -1.4469268321990967]","[3.5251731872558594, -0.7785997986793518, 2.19071888923645, 1.3056890964508057, 1.1927117109298706, -2.0781497955322266, -0.6608881950378418, -1.2984812259674072, -2.7861835956573486, -1.6092329025268555]"
26,61,15,"[-0.4806833863258362, -1.328751802444458, -0.5017497539520264, 0.970791757106781, -0.06930091977119446, 0.7529250979423523, -0.08063572645187378, 0.3377179801464081, 0.6278676390647888, -1.4574167728424072, -2.5240163803100586, -2.479246139526367, -3.196619987487793, -1.9165722131729126, -2.2646989822387695, -2.1387109756469727, -3.8514456748962402, -2.291024684906006, -3.0813143253326416, -1.70200514793396]","[-0.4439087510108948, -1.253650426864624, -0.4996687173843384, 0.7952052354812622, -0.018340803682804108, 0.5466707944869995, -0.04337940365076065, 0.27208447456359863, 0.658495306968689, -1.1101348400115967]"
26,61,16,"[-0.5846576690673828, -0.8201630115509033, 2.248631238937378, 1.0034784078598022, 1.1015286445617676, -1.1281914710998535, -0.5172610878944397, -2.6632373332977295, 1.961870551109314, -0.1052858754992485, 0.9714055061340332, -0.6540855169296265, -4.690814971923828, 0.41321492195129395, -1.6563776731491089, -0.42878639698028564, -2.943528652191162, -0.025163888931274414, -0.7124161720275879, -1.3094934225082397]","[3.7452845573425293, -1.7921358346939087, 2.255824565887451, -0.3743847608566284, 0.9716603755950928, -1.392970085144043, -0.4685135781764984, -2.6976163387298584, 2.122452735900879, -0.013497941195964813]"
26,61,17,"[1.53546941280365, 0.2726474106311798, -0.21012507379055023, 0.8104308247566223, 1.058732271194458, -0.19513940811157227, -0.0603804886341095, 1.7143560647964478, 0.18288585543632507, -1.2320457696914673, -1.7394663095474243, -1.9233399629592896, -4.682165145874023, -1.3503193855285645, -1.5909231901168823, -2.1003596782684326, -3.79121994972229, -0.4916090965270996, -3.3282644748687744, -1.3366262912750244]","[1.9927115440368652, -0.043012022972106934, -0.2121792584657669, 0.602148175239563, 1.1285622119903564, -0.10342176258563995, -0.10584753006696701, 1.7197811603546143, 0.13933715224266052, -1.0380252599716187]"
26,61,18,"[-1.1428799629211426, -0.9080724716186523, -0.19173358380794525, 0.24574987590312958, 1.00424325466156, 0.2208600491285324, -0.23130357265472412, -1.7891727685928345, 0.5754694938659668, 0.8828291893005371, -2.4985387325286865, -1.5743348598480225, -0.9647902846336365, 0.09258723258972168, -1.3798736333847046, -1.5732452869415283, -3.7815933227539062, -1.7975122928619385, -2.803412914276123, -1.0562114715576172]","[-1.0126243829727173, -0.7575308084487915, -0.6409802436828613, -0.7660236954689026, 0.9528250694274902, 0.1903059482574463, -0.22761720418930054, -2.0044045448303223, 0.5745334029197693, 0.49063828587532043]"
26,61,19,"[1.9547489881515503, 0.8957384824752808, -1.0070266723632812, 0.6522892713546753, 1.418381690979004, -0.6923376321792603, -0.2274971902370453, 1.1845622062683105, 0.6899064183235168, -0.20148754119873047, -1.6682690382003784, -0.7506945133209229, -2.8060462474823, -1.114194393157959, -1.2852997779846191, -1.7516673803329468, -2.347641944885254, -1.336059331893921, -2.8154420852661133, -0.9562028050422668]","[1.8388001918792725, 1.802880883216858, -0.9441649317741394, 0.3734198808670044, 1.2373673915863037, -0.8910787105560303, -0.3379758596420288, 0.7624797821044922, 0.7072234153747559, -0.10568493604660034]"
26,61,20,"[2.542398691177368, -2.042889356613159, 1.975677728652954, 0.5396725535392761, 2.180917501449585, -0.828028678894043, -1.4892628192901611, 0.6287590861320496, -1.0067397356033325, -0.19819043576717377, -1.4595255851745605, -2.3912606239318848, -8.013591766357422, -2.3336942195892334, -1.8570069074630737, -0.8021563291549683, -2.945709705352783, -1.4182332754135132, 0.856783390045166, -1.3453153371810913]","[2.2527661323547363, -1.9990290403366089, 1.9753282070159912, 0.5517114996910095, 2.166815757751465, -0.06492114067077637, -1.3953279256820679, 0.6194267868995667, -1.4698514938354492, -0.3490201234817505]"
26,61,21,"[-0.4006783664226532, -0.3796949088573456, -0.6461927890777588, 0.7226817011833191, 1.7401645183563232, 1.9248734712600708, -0.05958414077758789, 0.9274534583091736, -0.35224562883377075, 0.030495746061205864, -3.1776773929595947, -2.3175997734069824, -3.7954812049865723, -1.6869595050811768, -1.8796900510787964, -1.5277169942855835, -3.5075595378875732, -1.1042578220367432, -3.1400370597839355, -1.4357284307479858]","[-0.4592936336994171, -0.4893456697463989, -0.6587081551551819, 0.6475948095321655, 1.795294165611267, 1.8399462699890137, -0.14625483751296997, 0.8477392792701721, -0.29254674911499023, -0.1974606215953827]"
26,61,22,"[0.27967917919158936, -0.1662188470363617, 0.15936870872974396, -2.189699649810791, -0.3042055070400238, -0.5916833877563477, -0.17172306776046753, 1.1569812297821045, 2.192615032196045, -1.0352967977523804, -2.0396816730499268, -2.445058584213257, -3.037417411804199, 0.08399415016174316, -1.569901943206787, -2.0847012996673584, -3.6262879371643066, -0.8835950493812561, -1.399351954460144, -1.4210569858551025]","[0.2745111882686615, -0.13087844848632812, 0.17331111431121826, -2.3080427646636963, -0.09897911548614502, -0.6873351335525513, -0.1982230395078659, 1.3662166595458984, 2.3142168521881104, -1.0851759910583496]"
26,61,23,"[2.7640585899353027, 0.2893820106983185, -1.1328660249710083, 0.9750378727912903, 1.2154033184051514, -0.952641487121582, -0.3132283687591553, -0.6784499883651733, 0.13402359187602997, -0.012580151669681072, -0.5756103992462158, -1.6084208488464355, -2.494422197341919, -1.5655527114868164, -1.3341318368911743, -2.4263439178466797, -3.1499195098876953, -0.2846606969833374, -3.072028875350952, -1.213083267211914]","[2.9990360736846924, 0.20902235805988312, -1.0507166385650635, 1.0435690879821777, 1.3808021545410156, -0.8601008653640747, -0.2756582498550415, -0.7328490018844604, 0.21612855792045593, 0.20842121541500092]"
26,61,24,"[2.5058705806732178, -1.5159823894500732, 2.2341551780700684, 1.0532947778701782, 1.6723246574401855, 0.8816388845443726, -0.027231276035308838, -0.8075916767120361, 0.8316101431846619, 0.42825376987457275, -1.8762022256851196, -1.3279917240142822, -8.477912902832031, 0.4431638717651367, -2.190671920776367, -0.8786489963531494, -4.027543544769287, -0.6267706155776978, -0.9879417419433594, -1.2673205137252808]","[2.704850435256958, -1.8183467388153076, 2.2340941429138184, 1.7281450033187866, 1.5554075241088867, 0.4872739911079407, -0.009626714512705803, -0.6554000973701477, 0.4323129951953888, 0.8580077886581421]"
26,61,25,"[3.3379132747650146, -0.022028647363185883, 0.5686221122741699, 0.8027591705322266, 2.066558837890625, -2.393644094467163, -0.24283024668693542, 0.41994670033454895, 0.6684468984603882, 0.2212839126586914, -2.6220145225524902, -1.260176658630371, -8.868670463562012, -2.285806655883789, -2.309951066970825, -1.9368391036987305, -3.4763565063476562, -2.0768990516662598, -3.921337366104126, -1.0638467073440552]","[3.2391345500946045, 0.24816113710403442, 0.5685925483703613, 1.0497221946716309, 2.0808584690093994, -2.5596296787261963, -0.21809519827365875, 0.46505415439605713, 0.6492996215820312, 0.03547719120979309]"
26,61,26,"[1.1387122869491577, 0.17270207405090332, -0.8896814584732056, 0.8692154884338379, 0.07498559355735779, 0.000575140118598938, 0.7611638307571411, 0.7513101100921631, -0.1737091839313507, -1.3659827709197998, -1.8938592672348022, -2.7640042304992676, -2.9911913871765137, -2.60488224029541, -1.8089427947998047, -2.302079439163208, -3.723292827606201, -1.2294762134552002, -3.0995421409606934, -1.5646909475326538]","[1.0876619815826416, 0.22217696905136108, -0.7588309049606323, 0.8213456869125366, -0.11738592386245728, -0.17779852449893951, 0.7589507699012756, 0.22089648246765137, -0.06455421447753906, -1.3822276592254639]"
26,61,27,"[-1.1084390878677368, 1.9227110147476196, -0.7394236326217651, 0.8938900232315063, 0.6969281435012817, -0.9586915373802185, 1.7754662036895752, 0.3290599584579468, 0.5647447109222412, -0.5911204814910889, -3.3640408515930176, -1.9657326936721802, -6.392092704772949, -2.0883657932281494, -1.9101749658584595, -2.354182243347168, -2.569993734359741, -1.537371039390564, -3.472902297973633, -1.6255650520324707]","[-1.167587399482727, 1.9227060079574585, -0.7355625033378601, 1.0781785249710083, 0.6784228086471558, -0.990863025188446, 1.7472909688949585, 0.41632625460624695, 0.5510408282279968, -0.9146664142608643]"
26,61,28,"[2.5776684284210205, -1.3505213260650635, 2.376497745513916, 0.46786409616470337, 2.6808037757873535, -0.38310593366622925, 0.7517499923706055, 0.8713186979293823, 0.5687539577484131, -0.8816203474998474, -2.933915853500366, -2.682413101196289, -2.8488049507141113, -1.6838091611862183, -1.9472336769104004, -0.8050247430801392, -2.5399742126464844, 0.04208230972290039, -2.209679126739502, -1.6234533786773682]","[2.5332531929016113, -1.2898967266082764, 2.364642381668091, 0.5881495475769043, 2.684025764465332, 0.26859354972839355, 0.6682800650596619, 1.1636698246002197, 0.26151543855667114, -0.9548071622848511]"
26,61,29,"[1.1908235549926758, -1.6930887699127197, -0.48083949089050293, 0.7583868503570557, 1.1071442365646362, -0.8669129014015198, 0.051882922649383545, 1.04338538646698, 0.22536389529705048, -1.250189185142517, -5.010514259338379, -3.502415657043457, -9.269912719726562, -2.779499053955078, -2.7433717250823975, -2.544687271118164, -4.089824676513672, -2.6041293144226074, -3.471191883087158, -1.950702428817749]","[1.178560495376587, -1.6824016571044922, -0.4807882606983185, 0.7766954302787781, 1.116600513458252, -0.7540364861488342, 0.0654635801911354, 1.0066747665405273, 0.2652007043361664, -1.33026123046875]"
26,61,30,"[1.845399260520935, -1.7200409173965454, 0.37718474864959717, 0.9957419037818909, 1.3330819606781006, -0.4463045001029968, -0.22562184929847717, -2.0051236152648926, 1.4464361667633057, -1.1789324283599854, 1.9127678871154785, -1.4709100723266602, -0.8728240132331848, -1.13139808177948, -1.4874505996704102, -0.21843528747558594, -3.30550479888916, 0.8509984016418457, -0.17469501495361328, -1.2717220783233643]","[9.58471965789795, -1.6352696418762207, 0.574167013168335, 1.3157577514648438, 1.3671531677246094, 0.3985222578048706, -0.21497780084609985, -4.818498611450195, -0.09400510787963867, -1.109795331954956]"
26,61,31,"[2.9857521057128906, -0.2857730984687805, -1.3388612270355225, 0.2505419850349426, 1.6658515930175781, -1.3411120176315308, -0.07960408926010132, 1.49755859375, 0.08259572088718414, -0.30145710706710815, -0.3633105754852295, -0.1726975440979004, -2.816401958465576, -2.6839847564697266, -1.634534478187561, -2.1157844066619873, -2.555495262145996, -0.8242181539535522, -3.693366050720215, -1.0226671695709229]","[3.5957727432250977, -0.19071942567825317, -1.2905992269515991, 0.28621354699134827, 2.0348896980285645, -1.365234613418579, -0.1057804524898529, 1.4969373941421509, 0.04067350924015045, -0.34765326976776123]"
26,61,32,"[2.325695037841797, -1.7123820781707764, 2.2450640201568604, 0.9241908192634583, 1.2143474817276, -0.7353897094726562, -0.1631905436515808, -1.4406418800354004, 1.0243111848831177, 0.2898930013179779, 2.5489273071289062, -0.7101366519927979, -2.9678659439086914, 1.3705461025238037, -2.1726598739624023, -0.2367875576019287, -3.328871250152588, 0.7385632991790771, 0.5260770320892334, -1.1664998531341553]","[22.575841903686523, -2.009662628173828, 2.2051587104797363, 0.4037167429924011, 1.1351442337036133, -2.0470480918884277, -0.11600509285926819, -3.3699514865875244, -1.8124712705612183, 0.11450061202049255]"
26,61,33,"[3.4419801235198975, -0.9400119185447693, 1.3607755899429321, -0.6599533557891846, 1.6733964681625366, -0.9687559604644775, -0.9181933403015137, 0.46359968185424805, 0.29520857334136963, -0.26754239201545715, -0.9706025123596191, -0.1663728952407837, -3.815704107284546, -1.8871631622314453, -1.5354818105697632, -1.0384314060211182, -1.5111286640167236, -2.2671737670898438, -2.083418130874634, -0.5631412863731384]","[4.19276237487793, -1.5839968919754028, 1.3989059925079346, -0.461321622133255, 1.2540324926376343, -0.7158585786819458, -0.8261386156082153, 0.49323174357414246, 0.2564203441143036, -0.9203840494155884]"
26,61,34,"[0.9517894387245178, 0.33983707427978516, -0.9566994905471802, 0.7105169892311096, 0.3227464258670807, -1.1544593572616577, -0.2203248143196106, 1.962844967842102, 0.2805653214454651, -2.4856977462768555, -3.484534740447998, -2.376771926879883, -5.571103096008301, -1.597991704940796, -1.8259718418121338, -1.852530837059021, -3.431988477706909, -0.45420533418655396, -2.47094464302063, -1.5697243213653564]","[0.925154447555542, 0.47430360317230225, -0.9587939977645874, 0.48220911622047424, 0.45444101095199585, -1.2850886583328247, -0.22467800974845886, 2.1163604259490967, 0.3079954981803894, -2.26802134513855]"
26,61,35,"[3.6815783977508545, 0.1986992061138153, -0.06033535301685333, 0.5304429531097412, 2.5984621047973633, -2.0974135398864746, -0.2660343647003174, -0.14508458971977234, 0.48820048570632935, -0.18383479118347168, -0.792906641960144, -0.8298295140266418, -3.600895404815674, -0.3662891387939453, -1.3199394941329956, -1.4698350429534912, -1.9085990190505981, -1.9438281059265137, -2.7309484481811523, -0.5994285345077515]","[4.242946147918701, -0.09392455220222473, -0.0444285124540329, 0.5934955477714539, 2.41787052154541, -2.0871732234954834, -0.3944739103317261, -0.2448444962501526, 0.5034586191177368, -0.7217027544975281]"
26,61,36,"[0.2282123863697052, 1.3596022129058838, -0.40045344829559326, 0.9922558665275574, 1.37395179271698, 0.4338180422782898, -0.15876144170761108, 0.2816101014614105, 0.23709554970264435, -0.5272642970085144, -2.987177848815918, -2.7917556762695312, -5.047979354858398, -1.6191147565841675, -2.094161033630371, -2.166637420654297, -3.453744411468506, -1.6651995182037354, -3.291367292404175, -1.7886079549789429]","[0.15629497170448303, 1.375810980796814, -0.3935334384441376, 1.2169135808944702, 1.3512704372406006, 0.5569382309913635, -0.16044841706752777, 0.2504881024360657, 0.32004034519195557, -0.17100098729133606]"
26,61,37,"[2.910738229751587, -1.2267494201660156, -0.08372116088867188, 0.35808616876602173, 1.0205157995224, -3.33089542388916, -0.494648277759552, 1.4710534811019897, 0.7198516130447388, -1.3230150938034058, -2.67871356010437, -2.2421555519104004, -0.9064499139785767, -2.803680181503296, -2.029719114303589, -3.062615394592285, -3.9141173362731934, -0.6560720205307007, -3.580808401107788, -1.6140286922454834]","[2.936568021774292, -1.371065616607666, 0.29837074875831604, 0.22858592867851257, 1.0804091691970825, -3.3541951179504395, -0.5012741088867188, 2.6080868244171143, 0.7120746374130249, -1.412436842918396]"
26,61,38,"[0.3699590265750885, 0.9207735657691956, 0.4949129819869995, 1.2397149801254272, 1.2310066223144531, 0.9438954591751099, -0.18516916036605835, 0.7225592732429504, 0.1353321671485901, -0.5779622197151184, -2.760911464691162, -2.3948187828063965, -3.85300874710083, -1.3012421131134033, -2.1810991764068604, -1.7767194509506226, -3.320277214050293, -1.7223939895629883, -3.0616283416748047, -1.5778858661651611]","[0.3287956714630127, 0.9452084898948669, 0.5166208148002625, 1.3707807064056396, 1.3547146320343018, 1.2164143323898315, -0.15782800316810608, 0.7905686497688293, 0.1500486135482788, -0.3943062424659729]"
26,61,39,"[-0.6682900190353394, 1.1979246139526367, -0.3750898838043213, 1.7403868436813354, 0.6576557159423828, 0.7188761234283447, -0.9578673839569092, 0.9823155403137207, 0.33655625581741333, 0.46804389357566833, -2.6482601165771484, -1.9284747838974, -3.0634074211120605, -1.6041591167449951, -1.9661003351211548, -1.9305052757263184, -3.2557871341705322, -1.961024522781372, -3.460880756378174, -1.4636064767837524]","[-0.6356083154678345, 1.2742573022842407, -0.42035752534866333, 1.8488236665725708, 0.6183414459228516, 0.6136661767959595, -0.874212920665741, 0.9463169574737549, 0.3381859064102173, 0.3383010923862457]"
26,61,40,"[1.76846182346344, 1.7058221101760864, 0.5075074434280396, 0.38109952211380005, 1.1510963439941406, -0.6824486255645752, -0.4592673182487488, 1.235709309577942, 0.27935147285461426, -1.2099589109420776, -0.8390854597091675, -1.6368272304534912, -2.9790382385253906, -2.172119140625, -1.9152798652648926, -2.1085574626922607, -2.7577595710754395, -1.2088819742202759, -3.5101191997528076, -1.4283320903778076]","[1.6009492874145508, 1.5920946598052979, 0.5455425977706909, 0.7559698820114136, 1.2776907682418823, -0.6915900707244873, -0.41648855805397034, 1.6168746948242188, 0.30176761746406555, -0.8766778111457825]"
