init,targ,rollout_id,embedding,sampled_embedding
15,61,0,"[3.302525520324707, 0.23859962821006775, -1.0821603536605835, 0.7264276146888733, 2.00469970703125, -2.1882309913635254, -0.27922582626342773, 0.722034215927124, 0.7333055734634399, 0.28784918785095215, -1.9020861387252808, -2.242908477783203, -4.832121849060059, -1.1436938047409058, -1.3979761600494385, -1.8805592060089111, -3.5402040481567383, -0.6966841816902161, -2.891268014907837, -1.0942788124084473]","[3.083162307739258, 0.2178747057914734, -1.0792235136032104, 0.898971676826477, 1.7107480764389038, -2.2178516387939453, -0.25664180517196655, 0.45694974064826965, 0.7585693597793579, 0.045842304825782776]"
15,61,1,"[-1.3320715427398682, -0.33916059136390686, -0.3787990212440491, -0.14618226885795593, 1.1924937963485718, 2.101022481918335, -0.03275322914123535, 0.08573736250400543, 0.5711944103240967, -0.5294356346130371, -1.5873370170593262, -2.3843533992767334, -1.487757682800293, -0.5908852815628052, -0.9831738471984863, -1.0725973844528198, -3.5165114402770996, 0.38217806816101074, -3.463094711303711, -1.1326193809509277]","[-0.9346603751182556, -0.24445873498916626, -0.50529944896698, -0.32585644721984863, 1.4962393045425415, 1.33418607711792, -0.016886278986930847, 1.9306280612945557, 0.5965472459793091, -0.35979390144348145]"
15,61,2,"[2.618832588195801, -1.6468433141708374, 2.528050422668457, 1.1715221405029297, 1.2643805742263794, -0.9756431579589844, -0.7630482912063599, -3.178696632385254, 1.5195609331130981, -0.06637867540121078, -1.4147160053253174, -3.384428024291992, -7.781465530395508, -0.6973934173583984, -1.7992591857910156, -0.08594954013824463, -3.865726947784424, 0.45395827293395996, -1.4458781480789185, -1.3545767068862915]","[2.650137424468994, -1.6797937154769897, 2.52854061126709, 1.1166752576828003, 1.5568840503692627, -0.03949838876724243, -0.7551493644714355, -2.2630743980407715, 1.7701760530471802, -0.179147869348526]"
15,61,3,"[2.708779811859131, -1.7108129262924194, 1.8687492609024048, 0.6255196928977966, 2.4027392864227295, -0.7450198531150818, -0.2936186194419861, -1.1838151216506958, -0.23111750185489655, -0.4969530701637268, -1.7453804016113281, -2.2220473289489746, -7.246024131774902, -0.20841097831726074, -2.0930302143096924, -0.44524335861206055, -3.1141276359558105, -0.5713677406311035, -1.1089551448822021, -1.3742976188659668]","[2.8141303062438965, -1.7712429761886597, 1.8681750297546387, 0.22746828198432922, 2.6099565029144287, -1.2193975448608398, -0.33583834767341614, -0.1796354055404663, -0.541495144367218, -0.3053746521472931]"
15,61,4,"[2.4055683612823486, -1.6740812063217163, 2.5007753372192383, 0.9840951561927795, 1.4354050159454346, 1.0884844064712524, -0.5881029963493347, -1.0788142681121826, 1.2889419794082642, -0.7028145790100098, -0.5237419605255127, -2.982339859008789, -7.843954086303711, -1.7019461393356323, -1.9441426992416382, -0.3404926061630249, -3.787027359008789, 1.496239423751831, -0.9115114212036133, -1.648882508277893]","[3.7120609283447266, -1.6857377290725708, 2.5009260177612305, 0.7057154774665833, 1.5154454708099365, 1.6234347820281982, -0.5592447519302368, 1.244309663772583, 1.2426124811172485, -0.7491056323051453]"
15,61,5,"[3.4385807514190674, -0.6862685084342957, 0.2815515995025635, 1.1366078853607178, 1.2054274082183838, -2.6971960067749023, 0.0841551125049591, -1.1364561319351196, 0.08723202347755432, -0.7971985936164856, 0.39585113525390625, -0.5826073884963989, -1.6425505876541138, -1.6061162948608398, -1.4018325805664062, -1.5250537395477295, -1.02320396900177, -1.6148873567581177, -1.5349451303482056, -0.7436236143112183]","[2.6754817962646484, -1.8005554676055908, 0.03302954137325287, 1.3156907558441162, 1.1999742984771729, -2.510206699371338, -0.00917012244462967, -1.3668766021728516, 0.05399596691131592, -0.7373107075691223]"
15,61,6,"[-0.7974644899368286, -1.1503771543502808, 1.3279374837875366, -0.19359254837036133, 0.3470791280269623, 1.783761739730835, 1.2987616062164307, -0.5834499597549438, 0.8868346214294434, 0.5327979326248169, -2.0254342555999756, -1.7019221782684326, -1.5044926404953003, 0.49451327323913574, -1.3531277179718018, -1.180422306060791, -3.5772457122802734, -0.382107138633728, -1.5671610832214355, -1.134505271911621]","[-0.5256668925285339, -1.2264461517333984, 1.3621728420257568, -0.37172091007232666, -0.09192347526550293, 1.880486249923706, 1.2913029193878174, 0.3191853165626526, 0.7382904291152954, 0.534870982170105]"
15,61,7,"[2.7393274307250977, 0.4311610758304596, -1.1824474334716797, 0.5719180703163147, 1.1445332765579224, -0.6108475923538208, -0.4389953017234802, 0.7299730181694031, 0.3389776945114136, 0.5912339687347412, -0.4001138210296631, -1.0972447395324707, -2.1071853637695312, -2.3942928314208984, -1.6730576753616333, -1.9021821022033691, -3.0641260147094727, -1.4719793796539307, -3.0178616046905518, -1.005401372909546]","[3.784543514251709, 0.7678729295730591, -1.2983649969100952, 0.5970033407211304, 0.9693222045898438, -0.7541540265083313, -0.44936850666999817, 0.9214599132537842, 0.2385857105255127, 0.7632919549942017]"
15,61,8,"[2.5319950580596924, -2.3223743438720703, 2.2497692108154297, 0.78401118516922, 1.2730711698532104, -0.9845134019851685, -0.7356611490249634, -2.420213222503662, 0.8698135018348694, -0.4978232681751251, -0.5993407964706421, -1.9963897466659546, -8.109345436096191, -1.6934263706207275, -1.33589768409729, -0.3452907204627991, -3.9464635848999023, 1.7944533824920654, -2.1928024291992188, -1.3242666721343994]","[2.3582329750061035, -2.5481934547424316, 2.2494983673095703, 0.3791135549545288, 0.8567057847976685, -0.8827680945396423, -0.7614180445671082, 5.610496997833252, 0.8938884139060974, -0.5218822360038757]"
15,61,9,"[3.3685598373413086, 0.20668509602546692, 1.467225432395935, -0.16294090449810028, 1.626315951347351, -2.0479772090911865, -0.33492010831832886, 0.4038470685482025, 0.21409861743450165, -0.09249594062566757, -1.5136139392852783, -0.3701688051223755, -2.4960591793060303, -3.3306586742401123, -1.1353996992111206, -2.577284574508667, -3.0454564094543457, -0.7274729609489441, -1.9763007164001465, -0.715022087097168]","[3.33309268951416, 0.6741387844085693, 1.4663373231887817, -0.1682884693145752, 1.9389842748641968, -2.038604974746704, -0.2623012065887451, -0.18394705653190613, 0.2402418702840805, -0.03211573511362076]"
