init,targ,rollout_id,embedding,sampled_embedding
12,65,0,"[0.051635392010211945, -1.2924922704696655, 5.131795406341553, 0.646791934967041, -0.5451914072036743, -0.03849707543849945, -0.5897588133811951, -1.0835992097854614, 0.47305405139923096, -1.636744737625122, -3.198288917541504, -1.9389363527297974, -5.779938697814941, -2.855196952819824, -0.3772428035736084, -0.8643637895584106, -3.9699530601501465, 2.0525975227355957, -2.1944901943206787, -0.8463730812072754]","[-0.008375488221645355, -1.3205792903900146, 5.132933616638184, 0.6779523491859436, -1.3609745502471924, -0.12032917886972427, -0.5750640034675598, -5.014927864074707, 0.5237654447555542, -1.9468376636505127]"
12,65,1,"[3.2768547534942627, -0.6307196021080017, 2.16607666015625, 0.24199549853801727, -0.011220008134841919, -4.050343036651611, -0.11214479804039001, 0.10360664129257202, 1.2075303792953491, 0.5521203875541687, -3.005260467529297, 1.3894175291061401, -4.566917419433594, -1.7578060626983643, -1.1676844358444214, -2.734910726547241, -3.0474414825439453, -2.2189855575561523, -4.015730381011963, -0.1366645097732544]","[3.3731143474578857, 3.492974281311035, 2.1602578163146973, 0.18605859577655792, 0.2413477599620819, -4.195811748504639, -0.08678136765956879, 0.2404739111661911, 1.2221192121505737, 1.0113928318023682]"
12,65,2,"[0.12771010398864746, -1.3521335124969482, 0.08612103760242462, -0.20827193558216095, -0.34602808952331543, 0.06709037721157074, -0.4731616973876953, -2.087442398071289, 1.2517081499099731, -0.05447595939040184, -2.367473602294922, -2.4328789710998535, -0.19591224193572998, 0.409686803817749, -2.142312526702881, -1.1316206455230713, -3.4513118267059326, -2.3595478534698486, -0.8941140174865723, -1.5571386814117432]","[0.13978366553783417, -1.4374659061431885, 1.0514326095581055, -0.37421196699142456, -0.13846752047538757, 0.3961039185523987, -0.46120673418045044, -2.032510280609131, 1.6868544816970825, -0.14656732976436615]"
12,65,3,"[-0.2518168091773987, -0.454436331987381, 0.13494467735290527, -0.2160787731409073, -0.897695779800415, 1.9650574922561646, 0.6723290085792542, -0.3262392580509186, 0.26079636812210083, 1.67116117477417, -3.815988540649414, -2.8915469646453857, -1.7283613681793213, -1.5574426651000977, -2.365863800048828, -1.2536026239395142, -3.599172592163086, -2.399588108062744, -3.123472213745117, -1.777204990386963]","[-0.2385311722755432, -0.485374391078949, -0.008069917559623718, -0.31936970353126526, -0.7399580478668213, 1.7536802291870117, 0.6463356018066406, -0.1648682802915573, 0.219396710395813, 1.7992072105407715]"
12,65,4,"[-0.22693350911140442, -1.0204014778137207, 1.9542920589447021, 0.2768633961677551, -0.9504146575927734, -0.7261216044425964, -0.11185276508331299, -0.5577868819236755, -0.13150444626808167, -0.9337636232376099, -2.783324956893921, -2.353876829147339, -1.7257250547409058, -3.407442569732666, -1.9505120515823364, -2.348691463470459, -3.558345079421997, -0.7313693761825562, -2.984473705291748, -1.772160530090332]","[-0.09054353833198547, -1.0422542095184326, 2.0226621627807617, 0.22628676891326904, -0.8708823919296265, -0.6543151140213013, -0.07557958364486694, -0.30738699436187744, -0.13733327388763428, -0.9746857285499573]"
12,65,5,"[-0.17391657829284668, -1.209745168685913, 2.789259195327759, -0.26567596197128296, 0.4849298596382141, 0.2774711847305298, -0.20235580205917358, -0.42301180958747864, 1.0670626163482666, 0.45728468894958496, -3.8325161933898926, -2.316206932067871, 0.1284933090209961, -2.707292079925537, -2.338371515274048, -2.142439842224121, -3.5066585540771484, -2.4751367568969727, -1.373990535736084, -1.6593565940856934]","[-0.18503963947296143, -1.4065810441970825, 1.328698754310608, -0.20613448321819305, 0.48279234766960144, 0.37832432985305786, -0.21014420688152313, -0.520492672920227, 1.0280225276947021, 0.4812532067298889]"
12,65,6,"[2.091054916381836, -0.8352887034416199, 2.9607582092285156, 0.25977468490600586, -0.3269662857055664, 0.3954131007194519, -0.6321483254432678, -2.0352234840393066, 1.888283133506775, -1.4395241737365723, 1.6346004009246826, -0.6170310974121094, -5.570639610290527, 0.6141812801361084, -1.3700509071350098, -0.4507107734680176, -2.7322282791137695, 0.19288337230682373, -1.3025615215301514, -0.9244146347045898]","[12.653840065002441, -1.0603855848312378, 2.9613451957702637, 0.05900217592716217, -0.7586021423339844, 0.5960664749145508, -0.6495121717453003, -0.43113791942596436, 1.6947436332702637, -1.4369664192199707]"
12,65,7,"[-0.24672287702560425, -0.8925091028213501, 2.9740724563598633, 0.04331640154123306, -0.4971907436847687, -0.10391715168952942, -0.6505920886993408, -1.9948140382766724, 2.1395585536956787, -2.6164138317108154, -1.5955480337142944, -0.41007375717163086, -5.971683502197266, -0.1644749641418457, -1.2543092966079712, -0.21651268005371094, -2.6149513721466064, -0.04276108741760254, -1.1854760646820068, -0.8983393907546997]","[0.06953075528144836, -0.22309792041778564, 2.9716413021087646, 0.276563435792923, -0.763521671295166, -0.8772075176239014, -0.6668471097946167, -1.1952732801437378, 1.512231469154358, -2.424912691116333]"
12,65,8,"[2.3747072219848633, -1.0083770751953125, 4.532052516937256, 1.2343906164169312, -0.3007228374481201, -0.468228280544281, -0.6797854900360107, -1.953025221824646, 1.549760341644287, -1.4214825630187988, -1.5077149868011475, -1.7925114631652832, -6.556756019592285, -5.983076095581055, -1.9671087265014648, -0.2145766019821167, -3.859220027923584, 1.418161153793335, -1.8363070487976074, -1.775126576423645]","[2.304650068283081, -1.2852649688720703, 4.530773639678955, 1.228839635848999, -0.5222072005271912, -0.3522750735282898, -0.7078904509544373, 3.559267997741699, 1.5841469764709473, -1.43681001663208]"
12,65,9,"[3.217646598815918, -1.0303583145141602, 2.442737579345703, 0.5941341519355774, 0.9393784999847412, -2.7086451053619385, -0.3824375867843628, 0.6216415166854858, 0.9849576354026794, -0.9567022323608398, -1.9501667022705078, 0.7049077749252319, -7.626365661621094, -2.0518321990966797, -2.138178586959839, -1.6242873668670654, -2.8861303329467773, -1.7471002340316772, -3.6359639167785645, -0.6739189624786377]","[3.194725513458252, 0.3393824100494385, 2.442732334136963, 0.5749234557151794, 1.0540835857391357, -2.6843385696411133, -0.29727593064308167, 0.40960693359375, 0.9899301528930664, -0.8937885165214539]"
12,65,10,"[1.1506599187850952, -1.3185116052627563, 3.2093465328216553, 1.5134817361831665, -0.011308334767818451, -1.3064497709274292, -0.3990238308906555, -0.6677672266960144, 2.335113763809204, -0.9644140601158142, 0.42055273056030273, -2.502469539642334, -1.6740679740905762, -1.2053496837615967, -2.0710108280181885, -0.9589241743087769, -2.841843366622925, 0.009458661079406738, -0.5325044393539429, -1.6112192869186401]","[3.4836902618408203, -1.508443832397461, 3.2331480979919434, 1.8365932703018188, -0.23354092240333557, -1.262873649597168, -0.32656288146972656, -0.6864792704582214, 2.2255547046661377, -0.9917442798614502]"
12,65,11,"[-0.19365212321281433, -0.4152719974517822, 1.3370344638824463, 0.3440908193588257, -0.5770176649093628, -1.455581545829773, -0.26702404022216797, 0.2824375331401825, 2.1410398483276367, -0.3804788291454315, -2.006988763809204, -3.694474220275879, -1.9347631931304932, -2.7288756370544434, -2.2686872482299805, -2.2108612060546875, -3.4108810424804688, -1.9184849262237549, -1.6392289400100708, -1.8916430473327637]","[-0.059898585081100464, -0.4043838083744049, 1.3690990209579468, 0.2665870487689972, -0.4735470414161682, -1.4889317750930786, -0.2596704959869385, 0.4277239739894867, 2.1607089042663574, -0.545790433883667]"
