init,targ,rollout_id,embedding,sampled_embedding
46,61,0,"[-0.5595259666442871, -1.2235137224197388, 3.5682249069213867, 0.9047857522964478, 0.22328461706638336, 0.29685020446777344, -0.5371337532997131, -1.3927149772644043, -0.43588972091674805, -1.7085555791854858, 0.11310768127441406, -0.7117844820022583, -5.290742874145508, -0.2574944496154785, -0.5475277900695801, -0.7287910580635071, -2.719797134399414, 2.093726396560669, -2.847729444503784, -0.7776715159416199]","[-2.205228328704834, -1.3193327188491821, 3.5700814723968506, 1.3233590126037598, -0.46476686000823975, 0.20313669741153717, -0.48583585023880005, -5.324043273925781, -0.40950167179107666, -2.040701150894165]"
46,61,1,"[2.875877618789673, -1.1464534997940063, 1.8262770175933838, 0.11836113035678864, 1.1882977485656738, -1.1431764364242554, -0.4173663258552551, 0.7014696598052979, 0.17668050527572632, 0.03909224644303322, -3.2461578845977783, -0.5479117631912231, -5.558930397033691, -2.6066176891326904, -1.2593214511871338, -1.365968942642212, -3.150552749633789, -1.4685620069503784, -2.4778265953063965, -0.6166337132453918]","[2.9515302181243896, -0.5522776246070862, 1.824119210243225, 0.09442443400621414, 1.4187498092651367, -1.715040922164917, -0.39448782801628113, 0.9913403987884521, 0.24458877742290497, 0.32329118251800537]"
46,61,2,"[2.3150100708007812, -2.5973150730133057, 2.5781967639923096, 1.23562490940094, 0.07537844777107239, -0.10293148458003998, 0.5146328210830688, -2.7527658939361572, 1.9056107997894287, -1.2606374025344849, -1.4941856861114502, -2.7990379333496094, -7.128986358642578, -1.9926601648330688, -2.4777326583862305, -0.152978777885437, -4.050938606262207, -0.8056617975234985, -1.228435754776001, -1.6439690589904785]","[2.343923568725586, -2.6564838886260986, 2.5791380405426025, 1.2206064462661743, 0.22379206120967865, 0.7725209593772888, 0.5211963057518005, -2.4929473400115967, 2.2170987129211426, -1.3450697660446167]"
46,61,3,"[0.1377362161874771, -1.0359379053115845, 3.198274612426758, -0.12467209994792938, 0.4744127094745636, 1.4031156301498413, 0.5551335215568542, -2.25390625, 2.2476840019226074, -0.17696450650691986, 0.12124848365783691, -2.1024856567382812, -3.3124570846557617, -0.507683277130127, -1.6072473526000977, 0.24753880500793457, -2.855759859085083, 0.8811547756195068, -1.130075454711914, -1.3232611417770386]","[0.8189804553985596, -1.1040427684783936, 3.1689376831054688, -0.4197704792022705, 0.8112332820892334, 0.4547063708305359, 0.5004667639732361, 2.037838935852051, 1.9437928199768066, 0.024645209312438965]"
46,61,4,"[2.8843321800231934, 0.18311810493469238, 0.5809670090675354, 0.068656325340271, -0.04711340367794037, -2.4926812648773193, -0.2772279977798462, 0.765945315361023, 0.8554173111915588, -0.36134588718414307, -0.5758664608001709, 0.641309380531311, -4.95624303817749, -1.6355187892913818, -1.0322885513305664, -1.6378684043884277, -2.094386577606201, -0.4488431215286255, -3.4171085357666016, -0.376626193523407]","[4.124468803405762, -0.2536983788013458, 0.5836701393127441, -0.22884339094161987, 0.15210197865962982, -2.3465070724487305, -0.12041763961315155, 1.0980949401855469, 0.8516355752944946, -0.5265539288520813]"
46,61,5,"[2.7715141773223877, -1.0101733207702637, 1.4018335342407227, -1.1255083084106445, 0.07733568549156189, -1.5886338949203491, -0.2110653519630432, 0.6351500749588013, 0.6329706907272339, -1.3802688121795654, -2.7982890605926514, -0.25849640369415283, -5.3587236404418945, -2.3945229053497314, -1.883451223373413, -2.4826765060424805, -3.3530807495117188, -2.39646577835083, -3.8420166969299316, -0.9163238406181335]","[2.7402257919311523, -2.5510101318359375, 1.3957877159118652, -1.0441029071807861, 0.0739668756723404, -1.5168665647506714, -0.22014662623405457, 0.5296905636787415, 0.6296619772911072, -1.3298797607421875]"
46,61,6,"[2.758629560470581, -0.3615116775035858, -0.44577860832214355, 0.4761027693748474, -0.017521023750305176, -0.9311121702194214, -0.1355993151664734, 2.777975559234619, 0.12850211560726166, -0.5566206574440002, -2.0073390007019043, -1.1061716079711914, -7.307629585266113, -1.4070645570755005, -1.6204736232757568, -2.243947982788086, -3.490572452545166, -0.9552583694458008, -3.90146541595459, -0.9785613417625427]","[3.0353901386260986, -0.499530553817749, -0.4456752836704254, 0.4495023488998413, -0.35353726148605347, -0.8977193236351013, -0.14373326301574707, 3.286832809448242, 0.11411147564649582, -0.5541977882385254]"
46,61,7,"[-0.4564768075942993, -0.6984696984291077, -0.19869466125965118, 0.8608759045600891, 0.12463190406560898, 1.0998141765594482, -0.967644453048706, -2.521937847137451, 0.20168615877628326, -2.250800848007202, -2.727022886276245, -2.5760750770568848, -0.9846951961517334, 0.31868672370910645, -1.1976542472839355, -1.176809310913086, -3.250718832015991, -0.7746344208717346, -2.3029439449310303, -1.3230606317520142]","[-0.35446691513061523, -0.621731698513031, -0.554850697517395, 1.2390141487121582, -0.15722370147705078, 0.8038145899772644, -0.9762519598007202, -2.1373531818389893, -0.0035169124603271484, -2.125568389892578]"
46,61,8,"[2.7676146030426025, -1.4014301300048828, 4.362239360809326, 0.9847133755683899, 0.827727198600769, -0.41458451747894287, 0.5483397841453552, 0.2593061327934265, 0.46144789457321167, 0.1212640181183815, -2.8836846351623535, -0.23348474502563477, -7.274753570556641, -2.7403564453125, -2.4474968910217285, -1.3867628574371338, -2.3108997344970703, -2.56058931350708, -2.640216827392578, -0.8555713891983032]","[2.7499184608459473, -2.717808246612549, 4.3616156578063965, 0.8425887823104858, 0.6907294988632202, -0.37867507338523865, 0.4161463975906372, 0.36243563890457153, 0.47683849930763245, 0.08281996101140976]"
46,61,9,"[2.4256207942962646, -1.7096362113952637, 2.542370319366455, -0.3218953013420105, 0.3511217534542084, 0.09238581359386444, 0.42941585183143616, -2.540579080581665, 0.8731335997581482, 0.2574343681335449, -0.5435606241226196, -2.919384479522705, -2.773362159729004, -5.341657638549805, -3.39396333694458, -0.11243343353271484, -3.8689041137695312, 0.08865189552307129, -0.37435460090637207, -2.265761375427246]","[2.3320555686950684, -1.6731079816818237, 2.5416972637176514, -0.32261109352111816, 0.38379573822021484, 0.20261931419372559, 0.4612894356250763, -3.8700037002563477, 1.0028742551803589, 0.2702404856681824]"
